snapshot,1571-5191-1,1341-1701-1,1341-5191-1,2870-17010-1,1701-28712-2,1701-5041-1,5041-17010-2,28710-51911-1,2321-28710-1,3581-28019-1,1631-5041-1,2321-3581-1,1931-4371-1,3591-5191-1,3581-5361-1,4981-5041-1,4981-5041-2,4991-5361-1
2030-01-14 16:00:00,0.025737207636349894,0.14162674495395,0.10002889274458315,0.37686571674674024,0.3750711180955653,0.23441681024187544,0.9531009550174357,0.42889990199340117,0.11289492406499471,0.18571518334251333,0.5771580129330721,0.4992959867972664,0.3702236173145385,0.030997618412160123,0.014932898830221846,0.20664664909088734,0.20069609113277279,0.10354018951239109
2030-01-14 17:00:00,0.0014671152380290554,0.19794917749066307,0.09648072855936864,0.3679354996451418,0.36618342583730773,0.24595171057990078,1.0,0.48151565707580896,0.04314975453237519,0.1342284819412904,0.6550793835508839,0.48749740619188314,0.4179102039562697,0.06626433278082307,0.008236362874152973,0.26643457858744707,0.25876237868047863,0.10430638319398695
2030-01-14 18:00:00,0.031101164481949283,0.10850062477573748,0.05582147415758446,0.2906007140133832,0.28921690108951,0.18797926739106186,0.7642933929910367,0.3355778944250939,0.14544145771104552,0.20987795259060632,0.6214582953530017,0.5054422232950077,0.3935066347727436,0.06841908976786462,0.0182396278856828,0.22529540738370243,0.21880784329673725,0.08879214921622514
2030-01-14 19:00:00,0.00722293524662429,0.1431572878070884,0.09794728506806714,0.3484346678181475,0.3467754551142516,0.21816964631676822,0.8870426060561704,0.37468116573331767,0.09267351604007283,0.16460962008327018,0.6489018471615509,0.46689730339599383,0.3884653525180911,0.042323083651432315,0.029608362783615293,0.2244633631914103,0.21799975849218123,0.11370302111750882
2030-01-14 20:00:00,0.03563337483042202,0.02734819802249504,0.0007409901253685221,0.18428973827392434,0.18341216809166755,0.12244720572316264,0.49785059609652105,0.24748652283412775,0.23096599842207602,0.26293115697134045,0.5430411662157607,0.4726196042745176,0.3558748777862853,0.08149481597813352,0.021941767960267637,0.17388504083499814,0.16887787997325737,0.07958751119939435
2030-01-14 21:00:00,0.018657484131782653,0.09951244152987296,0.04544031980956062,0.26106560502335724,0.25982243547562694,0.17011553788554956,0.6916623490214969,0.3010855439347244,0.16090758576118752,0.20720061107866414,0.5242393105220767,0.4419465672358042,0.33871204108794073,0.07777681348714208,0.03269037561974236,0.15772131868329273,0.15317960531806707,0.10769202028244931
2030-01-14 22:00:00,0.011009733186723263,0.037628526288128884,0.015167568157241157,0.2130288710869287,0.21201444789127666,0.13756997314696118,0.5593373301718496,0.27549554412898747,0.21681984568351906,0.2502902626048962,0.478945015032055,0.4599164536884654,0.32684187781895974,0.06365382452378782,0.009693937290159566,0.16002971423468781,0.15542152874625445,0.09030822284538437
2030-01-14 23:00:00,0.02625008889171995,0.19774567170107543,0.1276349764327475,0.3741655714001925,0.3723838305840011,0.24595171057990078,1.0,0.45578236332404565,0.026943225105894246,0.06135294110634999,0.6701514783242529,0.37651814832760305,0.35696879641552653,0.015264628184869577,0.14248315125757155,0.22446984945955525,0.21800605798297126,0.16421071879154084
2030-01-15 00:00:00,0.06593734888836629,0.29432256833494086,0.16317710796364931,0.4546772862978203,0.45251215636306874,0.24595171057990078,1.0,0.5845545811845565,0.05327591764633431,0.008469112028654247,0.7048775367095723,0.13573798165691386,0.386346252857343,0.020960860926074836,0.2661409443263966,0.26868794790990286,0.26095086040464394,0.2328452778580251
2030-01-15 01:00:00,0.09851327329165611,0.30564594333849376,0.13154463507077738,0.4330783934832169,0.43101611541901097,0.24595171057990078,1.0,0.6199426451505115,0.05346405207697304,0.048937758487271756,0.702121892012128,0.05346405207697304,0.39417692229732576,0.08856390429269304,0.26506957810202025,0.28686769835628106,0.2786071101837181,0.2299015109265513
2030-01-15 02:00:00,0.08687907724445683,0.3093834766979272,0.1415387662228224,0.43671965823377645,0.4346400408136156,0.24595171057990078,1.0,0.6012147857388919,0.021943038771501125,0.020085330051873608,0.7048548619483009,0.021943038771501125,0.4260727268966072,0.0705849287026124,0.23121951166651245,0.34454129958015,0.33461995325716143,0.20852227961310388
2030-01-15 03:00:00,0.12522664128701375,0.3309367576332082,0.06383329592199198,0.4119263252161585,0.40996477128655756,0.24595171057990078,1.0,0.6635762054046687,0.1495575069448141,0.13689589304391828,0.720256353360187,0.1495575069448141,0.46709211759255925,0.17671093761713266,0.24258044589823494,0.41627259483417833,0.4042856876530894,0.2144074966521313
2030-01-15 04:00:00,0.12223137676271388,0.3167595100148268,0.04211795047314864,0.39233758020296433,0.39046930601152163,0.24079394415811067,0.9790293533245642,0.6677698694687032,0.19018622580122885,0.17408496408888763,0.7241208240819142,0.19018622580122885,0.4940198339288974,0.1968819458212774,0.27526444755447965,0.45099261506589583,0.43800591672630196,0.23355946167675126
2030-01-15 05:00:00,0.10031996037026922,0.33762422849165413,0.11424563849957665,0.40533457891592417,0.40340441425441964,0.24595171057990078,1.0,0.6574686098806731,0.008984460084473194,0.008223831166396984,0.7223196411177798,0.008984460084473194,0.45163368434748685,0.11130412691328441,0.19063565184122086,0.40308204423699057,0.39147496966472123,0.18551319705811156
2030-01-15 06:00:00,0.046433542100356565,0.288146446134874,0.16881892210604368,0.44682218536645646,0.44469446067423524,0.24595171057990078,1.0,0.5431185251725401,0.11921750740093714,0.021201618952242304,0.7145261043028027,0.2931922603539921,0.42487189628216265,0.013404920692762971,0.12759557132571148,0.3605011806862847,0.35012025663510893,0.15320531754335323
2030-01-15 07:00:00,0.017706682111229208,0.18554155569992636,0.10664436428174026,0.35319081836664407,0.3515089573268028,0.24595171057990078,1.0,0.4551613336386882,0.012577856115831055,0.08715239696988755,0.6522212856837264,0.45022067404971555,0.37969085782285084,0.029712183261345927,0.008154196649745803,0.2730528161269098,0.26519003869917157,0.09016373813275108
2030-01-15 08:00:00,0.026315101343021435,0.1949644836674009,0.10527790290637608,0.3674172047481169,0.3656675990112211,0.24595171057990078,1.0,0.5284862288395861,0.002597796106637957,0.09680969110228532,0.6825272651510113,0.46264992817421874,0.3883949231178066,0.035108139865269374,0.00787213453196649,0.27952847259927877,0.27147922338830477,0.08617667025711163
2030-01-15 09:00:00,0.05109024595670455,0.2491716555770356,0.11657223542639229,0.4065861211025324,0.4046499967163299,0.24595171057990078,1.0,0.569008466303813,0.015591270234155921,0.07924943738009449,0.7003991272773696,0.4230757794782312,0.43656184587642005,0.05815704822341906,0.020754172900958667,0.3434973297476762,0.3336060453832144,0.10449491623691677
2030-01-15 10:00:00,0.024858936549279356,0.18192562756853445,0.09039936835744115,0.3607097595897177,0.35899209406786176,0.24595171057990078,1.0,0.4279090150711233,0.04169525638789882,0.1276851409758379,0.6790064182139393,0.46159566329288126,0.47722010238384754,0.04233582401658023,0.0021321226506496125,0.381496822294232,0.37051131170460755,0.09108414920301623
2030-01-15 11:00:00,0.049094069452372,0.2083826204285083,0.08542875937177993,0.33461886108001077,0.33302543793201067,0.24595171057990078,1.0,0.45578964237231184,0.008853618896804336,0.09609191909055873,0.6889291747437533,0.4215681707408158,0.5498695877240025,0.07287515982151872,0.03281503584710411,0.45250059409065296,0.4394704722712886,0.11079027308683223
2030-01-15 12:00:00,0.02793058859844209,0.16911928882747113,0.07558297338733047,0.3570647951458346,0.3553644865975211,0.24322443595170054,0.988911341084923,0.37707018078240273,0.0808887997786637,0.15293931802586,0.6215979959500165,0.4509694594177214,0.4520240396305771,0.04161061627032207,0.017837569427417495,0.33146684672206367,0.3219219898792817,0.10124188033151442
2030-01-15 13:00:00,0.013239914926985062,0.09105089632494615,0.05244047227057506,0.2749314693994542,0.27362227192612343,0.18704528108345608,0.7604959552525324,0.30232137826652666,0.13115386869272466,0.19273416442241129,0.490448029288179,0.4720836811900441,0.3767489792445612,0.04374917874182146,0.005706543213589005,0.23603814383089017,0.22924123393000073,0.08667365828679065
2030-01-15 14:00:00,0.019163627344842882,0.04171150593873127,0.047770721480543205,0.09772614639570247,0.09726078379381817,0.08530208615704896,0.34682452891230203,0.17645001404440055,0.2955273249943935,0.31307525330284364,0.4621653148756531,0.4951934549688774,0.3707817542375344,0.09189808194633788,0.06359208755895414,0.2371224677890947,0.23029433389987994,0.05198226081775069
2030-01-15 15:00:00,0.0030139116283019202,0.04525234566037451,0.056216574672360554,0.07512779688186098,0.07477004546813783,0.07170103199721058,0.2915248356197852,0.1560343609170465,0.3100989600802139,0.3236599579531288,0.3083038619076596,0.49685055481724866,0.3714099672789056,0.11458783343634607,0.08518751436426109,0.22471710048081778,0.21824618921042774,0.04009990040945129
2030-01-15 16:00:00,0.039719233588269676,0.09890318542843471,0.10063330671681167,0.009678455935372664,0.009632368049966127,0.030808885417653573,0.12526396073852425,0.11081188551114794,0.3703600100323557,0.3718322487313955,0.3072085210056044,0.5243383503388972,0.38507693159426615,0.12441626458610834,0.10657840646550482,0.22176949754191766,0.2153834648901871,0.03142535797305573
2030-01-15 17:00:00,0.06604555725898704,0.10897804676006329,0.11420833823946723,0.0106311937521983,0.010580569020044974,0.02071807476592656,0.08423635158738206,0.07945651084720419,0.36432921046263556,0.3672303928560613,0.2721385110438943,0.5226152587083741,0.35782681156495966,0.11866164558374805,0.10097301681282599,0.16595814735919703,0.1611792478279113,0.03934191785182995
2030-01-15 18:00:00,0.04645048103038884,0.05092831204283005,0.05827210562470308,0.06710508643078643,0.06678553840016363,0.06845189845628656,0.2783143825057846,0.11901026675200604,0.27146466980332007,0.2951301158471421,0.33648990180876925,0.49027008337267947,0.36095426984101914,0.08818260344683079,0.05861371014345059,0.17004127478668007,0.1651447982875872,0.06416335704803149
2030-01-15 19:00:00,0.04873276265448213,0.0788662477626806,0.08308502246231264,0.03302956768737337,0.032872284031719205,0.04634507686224797,0.1884316102253419,0.10666062452359934,0.32194243560834684,0.32967290238792174,0.27818314997849497,0.48604855622071025,0.3369212296154888,0.1006798115940532,0.06822290455571153,0.14274292424485002,0.13863252590272088,0.05544465593231157
2030-01-15 20:00:00,0.028140872464416277,0.04613093585232455,0.06139623840787213,0.05665628816813139,0.05638649631971172,0.06366548647971737,0.25885360313050054,0.11569867006483225,0.28967023563250166,0.30417597473286606,0.284169912701817,0.4727408235300921,0.3536751862198935,0.11154729686163725,0.04754866748742591,0.17197221230676757,0.1670201328947926,0.06369925737524224
2030-01-15 21:00:00,0.06563532147980489,0.1285113048542239,0.13685134355567113,0.039218118647694866,0.03903136570175346,0.003731672024806296,0.015172376788955126,0.07212309081083727,0.41239774881594055,0.3982028579097444,0.20967489097798692,0.5095815712340109,0.33772680947664424,0.13487175176657892,0.11659107380617251,0.15415557864446464,0.1497165436573204,0.019382266320213025
2030-01-15 22:00:00,0.062149418889532314,0.14567774877420908,0.15176102541776787,0.07407518853129308,0.07372244953828692,0.015990653110414116,0.06501541734640358,0.038685933050463854,0.4336816332669799,0.41071881985494874,0.15767766596327468,0.4981907513768527,0.3581863505308903,0.1495170900111961,0.12502166088289063,0.1780390878051845,0.17291230778985198,0.010582206588681203
2030-01-15 23:00:00,0.0640131772213185,0.15120123206031402,0.16038462421168398,0.082870472580212,0.082475851282211,0.02111174087621771,0.08583693452036092,0.028563254262079583,0.43764286276555003,0.4109605784426774,0.14214419747230217,0.4862785174876375,0.3217131377526981,0.14558242793517215,0.12329207489097758,0.14953616881603973,0.14523015348364068,0.007735740951932725
2030-01-16 00:00:00,0.03244354527208744,0.0815116222897026,0.11427873360499755,0.005731107782243499,0.005703816792804244,0.03183491130032592,0.1294356165495499,0.08035141690278702,0.3641382219047113,0.3528057142635329,0.1820376161251039,0.4555840856594754,0.33892849564455424,0.13697685150321298,0.0948676947743262,0.17791385843038934,0.17279068449653,0.02272302193287963
2030-01-16 01:00:00,0.04947157616552094,0.1019508103742884,0.12477065897942526,0.020799635728387028,0.02070058984396614,0.021246840108960413,0.08638622621841079,0.07527795903928007,0.3857365464235912,0.3698164204433238,0.11370358467484258,0.46424064686375194,0.3255398450703465,0.13364622995634898,0.1016428822064078,0.16563280543426814,0.16086327438773168,0.01637782800806961
2030-01-16 02:00:00,0.06977732617877266,0.16336338272605044,0.1690983508718745,0.09745707222423873,0.09699299092793283,0.030185244228929396,0.12272833621591463,0.01617601017773864,0.44981124007753387,0.41702360153391366,0.049159008245991676,0.4746413601539251,0.2943326698917525,0.14409790612468937,0.11923927754178254,0.12820408880448392,0.12451234802739146,0.004483395084788104
2030-01-16 03:00:00,0.03619208218891475,0.10031536745324593,0.12343960346519063,0.03209698971013405,0.03194414690199056,0.015601233488242633,0.06343209994945068,0.053876507294987205,0.37778680571361994,0.3617117151157915,0.07803485857858088,0.4524071309578021,0.31941869188554906,0.14127983970034988,0.10344138075804608,0.16250974487924816,0.15783014489581432,0.012948842825968861
2030-01-16 04:00:00,0.0134359886391569,0.0048256606270439106,0.06009015991998117,0.07262476901961142,0.07227893678618469,0.09226221332304814,0.37512328377596493,0.11996927349306738,0.27148946751349495,0.2785110313416367,0.19294415970393233,0.41223517416152694,0.38837629523255895,0.14030202412568665,0.06170390110126072,0.2491572464861319,0.2419825613778926,0.03740590775362937
2030-01-16 05:00:00,0.028911264030537707,0.08501504553819812,0.11659818851041065,0.01016882257844613,0.010120399613786864,0.034893401160149426,0.14187094319400484,0.07709596881319285,0.3691237961014522,0.35466937233533846,0.18111951813106628,0.447905853142303,0.3790639307366968,0.13703641914643855,0.09202884134986003,0.23052862479262087,0.22389036596351405,0.021219698878816053
2030-01-16 06:00:00,0.04408018725295393,0.09390468028999158,0.13817384937015892,0.028650917491359378,0.028514484550924334,0.027821884925448955,0.11311929833645384,0.07763504677552768,0.40523441132459503,0.38319987814984363,0.16602933958297703,0.4628011066955196,0.4064535989028465,0.15534321729525716,0.11114253386122377,0.24870530127186208,0.2415436302928294,0.014769802667827597
2030-01-16 07:00:00,0.05526149880880339,0.10853411106178457,0.1469859968843274,0.03228226547762657,0.03212854040392358,0.018627283756167023,0.07573553244353506,0.09293812561768733,0.4318962851756321,0.40812199883164846,0.15366244220393702,0.4918901452022059,0.40394265982907357,0.15607746978586715,0.12650005160951505,0.22533971676594147,0.2188508767543568,0.012896038390590905
2030-01-16 08:00:00,0.03887669136182281,0.061777987758704626,0.11985426425087126,0.02621227919929424,0.02608745882215474,0.055213073270054494,0.22448745381714988,0.15296531517465797,0.4033398936806466,0.3899409768882221,0.220703856120618,0.5006603600512812,0.496395117778277,0.15943268451798054,0.12798485293528178,0.3142763853882733,0.3052265418299724,0.017567912699125252
2030-01-16 09:00:00,0.04603020762851202,0.10966718186115935,0.14658777442236967,0.02735622426317252,0.027225956528585983,0.01762761551875895,0.07167104256846539,0.11682698256226552,0.4554282071590582,0.4288141501326793,0.16627884133320134,0.5114465786701572,0.5132584437557651,0.16841140504200625,0.13960255773133473,0.3298939352418471,0.3203943716615845,0.012343651595050829
2030-01-16 10:00:00,0.025291587243757144,0.07221033683427742,0.11252573878791326,0.013127304428287391,0.013064793454819356,0.03611883284773734,0.14685335085727586,0.13515171003514048,0.40306819869840504,0.3894629288898974,0.15595526403670346,0.4993128565111092,0.4637284778521325,0.16397827137997964,0.12531263057095043,0.27647235142156296,0.26851110569999975,0.02071717292999902
2030-01-16 11:00:00,0.0327812233084769,0.09693690505852877,0.13451458459713492,0.028497034662538705,0.028361334497478997,0.01168276001633228,0.047500218594889475,0.09610339609517468,0.4279455197978769,0.40722781627015825,0.12374022746165118,0.5007076652395932,0.4402964504932654,0.17546236032682688,0.14411710601388789,0.25458954750985785,0.24725843488522847,0.008906540966370387
2030-01-16 12:00:00,0.04003788146693243,0.07389722313552197,0.12751119332923372,0.00847125285598612,0.008430913556671901,0.02731621991748417,0.11106334594330915,0.10334592069019409,0.3989468340725734,0.3862106534829221,0.19639581607840043,0.49763140511530435,0.5186094813627858,0.17098074583925651,0.14531005766688823,0.3653789305310908,0.35485754771475053,0.007415798568366404
2030-01-16 13:00:00,0.03324912921804498,0.028177526563428063,0.10789880079427709,0.029712282466633627,0.029570795407268705,0.05683269003636074,0.23107255445535052,0.1240776874301657,0.35581307173734433,0.3516359781600234,0.2778624220328697,0.47751603942948756,0.5424334311367108,0.1741778682145674,0.13658483332813362,0.4107766008674012,0.39894795529268556,0.011736846345260565
2030-01-16 14:00:00,0.013374502400350654,0.008728080265842689,0.08174203163296022,0.06852749545908429,0.06820117405213627,0.07915343037215639,0.3218250858492903,0.14277674944984697,0.3079134182842116,0.3144796857739298,0.3729462661322623,0.46098773670892634,0.5787344628391725,0.16721790923519814,0.12621411398320956,0.4759067817615517,0.4622026597736537,0.017022110901293252
2030-01-16 15:00:00,0.018474270629217616,0.02311059584900651,0.07216671210410001,0.09119227272708587,0.09075802380933785,0.09465769155652463,0.3848629120461993,0.15496605722539367,0.28057003365746247,0.2954254138451314,0.3742568472245482,0.4616668859992767,0.5790643735623994,0.1520153373066266,0.12063812145946524,0.46217985887844737,0.44887101477461777,0.021081199927744126
2030-01-16 16:00:00,0.023850767854952985,0.09392880353043719,0.03332671400598536,0.14499065281946308,0.1443002211393704,0.13455107279222742,0.5470629680720054,0.1790656091802905,0.21273833973869757,0.24070317411846565,0.4733790193361714,0.42838974557450954,0.6038711514454572,0.1674462615740322,0.11776425960428794,0.49148968985813996,0.4773368453857852,0.026723727945914866
2030-01-16 17:00:00,0.07336928069476799,0.2527210395053002,0.06533460900454421,0.29360616572685844,0.29220804112815907,0.23873468059654473,0.9706567197018475,0.36659138072614367,0.025669876499154608,0.06064924948484895,0.6560699801722507,0.36902367658508267,0.6137586170386518,0.12882358974409164,0.03098612285201907,0.5188074193244877,0.5038679386633114,0.08232365757265814
2030-01-16 18:00:00,0.03125104877921166,0.12853791610254783,0.013876917082464309,0.2127146115910682,0.21170168486920596,0.16940392147584366,0.688769031434772,0.22385910627870073,0.14608573234375435,0.19006360529623348,0.5661776205476001,0.41037942667588334,0.6034034686617006,0.1295913567083814,0.05196526520382494,0.47915104618592186,0.4653535029711441,0.07003043213489901
2030-01-16 19:00:00,0.049573798413588825,0.12705336700405773,0.014958993568235154,0.2046665256979452,0.20369192319462165,0.16450763972588986,0.6688615392753988,0.2278695804909812,0.1711481993402191,0.2027358832023553,0.5626822517614377,0.38727714074403113,0.6112713614169104,0.14829798011948772,0.04359632229132086,0.514315481182082,0.49950534952500647,0.07176759601911963
2030-01-16 20:00:00,0.020127825226472006,0.04027662317990524,0.03620368569008978,0.11674048311266483,0.11618457605022356,0.1093910383589902,0.44476632466214544,0.16279189676412292,0.2456816113668135,0.2628227377147462,0.5514676394784547,0.42364550314174637,0.6110914880579515,0.14368965593075556,0.07132644122723858,0.5159194894553534,0.5010631690783668,0.05155995534246424
2030-01-16 21:00:00,0.012957989548774643,0.024120230367281743,0.08466451867466007,0.05380692614717577,0.053550702689332076,0.07198933132310731,0.29269701419588456,0.14376496729265462,0.3411117897960841,0.3341349351254234,0.5342497766075442,0.44384425144047246,0.6055803442646871,0.15469099691561247,0.0873584849715724,0.5180888198389448,0.5031700318331115,0.03820707894103289
2030-01-16 22:00:00,0.0124557484356292,0.005790240495109852,0.06922824445460304,0.06992580372546042,0.06959282370772013,0.08587490171442959,0.34915350461257294,0.1395487750870949,0.3036019356207996,0.30570414290381787,0.5476171200041617,0.4340250761010256,0.59546471857538,0.1472294945765332,0.09250454756019494,0.5164705338402318,0.5015983456930001,0.03123310107674009
2030-01-16 23:00:00,0.015964701606284853,0.009553966906648795,0.07005399147815132,0.06397015026254432,0.06366553049938935,0.08596678914348135,0.3495271040839289,0.12205343773914713,0.29172359954241067,0.29321710789759375,0.5083055581370909,0.4145746111447779,0.5992783799930049,0.1365872095024895,0.07824310578924987,0.5384690057617175,0.5229633537633436,0.03563141013798606
2030-01-17 00:00:00,0.05005565768151013,0.1441531900473616,0.041157944035843885,0.23688925758964743,0.23576121350588722,0.1943511540235584,0.7902004566885122,0.22629179192101528,0.1117907620548948,0.1476890459333013,0.48869598281216053,0.3245676677613863,0.6040057027399214,0.10571894053837336,0.006119876585000821,0.5606627666691573,0.5445180273148101,0.07315002627012647
2030-01-17 01:00:00,0.05527086733807373,0.15991657048375527,0.0647369381394378,0.27518304368703556,0.2738726482409068,0.20976284025329545,0.8528618880459101,0.2616885603965568,0.08663063890425876,0.13229665099792173,0.4374861219051264,0.3352326403421883,0.5954547714446705,0.08905886667007817,0.010111024121159358,0.5422921675604327,0.5266764245154989,0.06875259568529486
2030-01-17 02:00:00,0.0838590620772567,0.2173969163364,0.119646483037306,0.3366357476717838,0.33503272030191805,0.24595171057990078,1.0,0.3104087759938702,0.031033577028831513,0.04490242997322471,0.5187529464736073,0.3128271028066153,0.5840540190424311,0.06035386290537239,0.022565392325161297,0.5364478854561887,0.5210004332571886,0.08715137523588053
2030-01-17 03:00:00,0.06642098723849232,0.2043137467686842,0.1110497990950254,0.3389836818516407,0.33736947384282323,0.24595171057990078,1.0,0.3023781879229728,0.0032622338804404586,0.07429030290539157,0.5762868320216183,0.33772092877260884,0.5771905660231196,0.061062659194331965,0.0017663415196990458,0.5360726727258501,0.5206360250819122,0.07344766827023108
2030-01-17 04:00:00,0.025660798556547407,0.15148230759726,0.05766308284345256,0.26996802491720384,0.2686824628937886,0.20558633449948896,0.8358808890361484,0.2493130881892548,0.07527352568321864,0.12992983356537385,0.5168303402121365,0.3615352860714108,0.5519774994069291,0.0762113349863814,0.03723634172543373,0.49381121743174344,0.47959152268894467,0.05442840597666139
2030-01-17 05:00:00,0.03167817760347521,0.13059657807904498,0.06563352089102534,0.2511563991306618,0.24996041627765864,0.1913461003646899,0.7779823930215296,0.22148147939339125,0.07158829136009573,0.12685952645523196,0.5219554736945109,0.3592709868777868,0.5515436638454341,0.07095369942388655,0.006870223126868297,0.48954779248865604,0.47545086652694085,0.08371448953647709
2030-01-17 06:00:00,0.02405935686062907,0.08551270677804339,0.028648829249888427,0.21739425283470049,0.2163590421069162,0.16250752174358402,0.6607293820418102,0.2532273013096591,0.17887482487442244,0.21633278201620887,0.4961999449670332,0.42560708531867797,0.5266671433683383,0.10151354526164551,0.04940595627226127,0.4438100038976714,0.4310301346754871,0.05661332611918147
2030-01-17 07:00:00,0.004305771577031266,0.014969046217738867,0.0349130771807948,0.09896365539401909,0.09849239989214281,0.08612675394984762,0.35017749519521296,0.17848311898198463,0.2989969854161629,0.31051836856536813,0.38279218704235646,0.4717729170628622,0.42240834779415326,0.1328889851264821,0.09604314676159452,0.2974305837904172,0.28886582875980316,0.03623684637062845
2030-01-17 08:00:00,0.013231826604369782,0.00888076793505475,0.017713119631082554,0.13740477623857647,0.13675046778029754,0.10782033580973305,0.43838010134394295,0.20274926225768064,0.2586813520725418,0.281307392251606,0.4366764021842338,0.4675349941499368,0.4637789014470369,0.10986438664198402,0.07300421438347718,0.32293931286421473,0.3136400132791196,0.05477022384490666
2030-01-17 09:00:00,0.03142732046736656,0.051937964387464626,0.06342245384103452,0.0508070191445523,0.050565080958149676,0.05315845914198335,0.2161337240413869,0.12611477403260077,0.31567897790367805,0.32481614746584087,0.28695563522525713,0.4838960933013466,0.40075767671162044,0.12722925026757778,0.08214216435303279,0.22231683593363963,0.21591504222874422,0.05164719399129653
2030-01-17 10:00:00,0.02714423669341023,0.060299943332297413,0.07031648347524119,0.0363948262344605,0.03622151753810592,0.04615768519196537,0.18766970590745458,0.11183839966738207,0.32051256715584325,0.3328589788771327,0.27081295542602135,0.505702361390531,0.39195309025970904,0.13368769903615577,0.10823044272055266,0.20508296106991963,0.19917743077733038,0.03768823981408231
2030-01-17 11:00:00,0.029715876974964365,0.06322415137597803,0.07054040315787688,0.03038370756627062,0.030239023244526476,0.04247493096055332,0.17269622097934037,0.09013354363863472,0.2987691785544381,0.3197316303294041,0.2293099681027485,0.5157387869829433,0.3802951351745943,0.12406284416649271,0.10248734329755575,0.18920536414470734,0.18375704214054042,0.04208802472427159
2030-01-17 12:00:00,0.03649301216024676,0.017196018200631512,0.06723995818687002,0.09336505898024096,0.09292046346128743,0.08031166745316007,0.326534291076092,0.15958039183277514,0.27921870262888676,0.30119749838007476,0.2446813936462714,0.49319192197542255,0.39421926668027624,0.1047398154720211,0.009054406225338495,0.20584165296969978,0.1999142755281639,0.09791388005952152
