initial_capex_eur,energy_sales_eur,grid_service_eur,energy_purchase_eur,fixed_om_eur,variable_om_eur,replacement_eur,augmentation_eur,inverter_replacement_eur,wind_overhaul_eur,decommission_eur,residual_eur,export_mwh,import_mwh,wind_generated_mwh,battery_charge_mwh,battery_discharge_mwh,net_renewable_gain_proxy_mwh,efc,support_eligible_kw_year,year,net_cashflow_eur,available_battery_mwh,installed_battery_mwh,post_age_available_battery_mwh,replaced_mwh,augmented_mwh,operating_block_hours,annualisation_factor,annual_dispatch_down_mwh,model_dispatch_cost_saving_eur,insurance_component_eur,discount_factor,discounted_cashflow_eur,cumulative_cashflow_eur,cumulative_discounted_cashflow_eur
62243060.00000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-62243060.00000001,226.92,226.92,226.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-62243060.00000001,-62243060.00000001,-62243060.00000001
0.0,4206672.212712346,0.0,4674080.23634705,621147.65,30047.658662231042,0.0,0.0,0.0,0.0,0.0,0.0,60095.317324462085,66772.57480495787,0.0,66772.57480495787,60095.317324462085,31036.62410788506,279.1557662845588,62220.0,1,-1118603.3322969358,226.92,226.92,222.99310578382358,0.0,0.0,168.0,52.142857142857146,153159.75406490496,4866080.884766365,155607.65000000002,0.9345794392523363,-1045423.6750438651,-63361663.332296945,-63288483.67504387
0.0,4163159.7865051236,0.0,4625733.096116805,621147.65,29736.85561789374,0.0,0.0,0.0,0.0,0.0,0.0,59473.71123578748,66081.90137309721,0.0,66081.90137309721,59473.71123578748,30587.686377175833,276.2682713558903,61143.27094072582,2,-1113457.8152295751,222.99310578382358,226.92,219.08805257928762,0.0,0.0,168.0,52.142857142857146,153677.75913880044,4810309.005143586,155607.65000000002,0.8734387282732116,-972537.1781199886,-64475121.14752652,-64261020.85316386
0.0,4119889.372268426,0.0,4577654.85807603,621147.65,29427.781230488767,0.0,0.0,0.0,0.0,0.0,0.0,58855.56246097753,65395.06940108614,0.0,65395.06940108614,58855.56246097753,30141.24559536833,273.39683639901574,60072.5305459337,3,-1108340.9170380933,219.08805257928762,226.92,215.20471890876547,0.0,0.0,168.0,52.142857142857146,154192.8831178087,4754847.323403686,155607.65000000002,0.8162978768908519,-904736.3374494554,-65583462.06456461,-65165757.190613315
0.0,4076859.6239547217,0.0,4529844.026616359,621147.65,29120.425885390872,0.0,0.0,0.0,0.0,0.0,0.0,58240.85177078177,64712.05752309085,0.0,64712.05752309084,58240.851770781745,29697.28787467126,270.5413720899012,59007.74550724215,4,-1103252.4785470283,215.20471890876547,226.92,211.34298397027746,0.0,0.0,168.0,52.142857142857146,154705.1420263053,4699694.114255563,155607.65000000002,0.7628952120475251,-841666.0335630927,-66686714.54311164,-66007423.22417641
0.0,4034069.2030030666,0.0,4482299.1144478535,621147.65,28814.780021450475,0.0,0.0,0.0,0.0,0.0,0.0,57629.56004290095,64032.844492112185,0.0,64032.844492112185,57629.56004290095,29255.79940453514,267.70178960132495,57948.8827015277,5,-1098192.3414662378,211.34298397027746,226.92,207.50272763373303,0.0,0.0,168.0,52.142857142857146,155214.55179953924,4644847.662004046,155607.65000000002,0.7129861794836683,-782995.961880237,-67784906.88457787,-66790419.18605664
0.0,3984135.634293813,0.0,4426817.371437571,621147.65,28458.111673527193,0.0,0.0,0.0,0.0,0.0,0.0,56916.22334705447,63240.24816339387,0.0,63240.248163393786,56916.22334705439,28828.482552816895,264.38818613247554,56895.90918989455,6,-1092287.498817285,207.50272763373303,226.92,203.68753539382698,0.0,0.0,168.0,52.142857142857146,155721.1282841297,4584096.726652139,155607.65000000002,0.6663422238165123,-727837.2810088858,-68877194.38339515,-67518256.46706553
0.0,3931292.260603788,0.0,4368102.511781987,621147.65,28080.659004312765,0.0,0.0,0.0,0.0,0.0,0.0,56161.318008625545,62401.46445402838,0.0,62401.46445402837,56161.31800862553,28409.090698133994,260.8814873146023,55849.80809185579,7,-1086038.5601825113,203.68753539382698,226.92,199.89886782377934,0.0,0.0,168.0,52.142857142857146,156224.3985097489,4521020.191707839,155607.65000000002,0.6227497418845909,-676330.2330303716,-69963232.94357766,-68194586.7000959
0.0,3878816.2741784677,0.0,4309795.8601982985,621147.65,27705.830529846196,0.0,0.0,0.0,0.0,0.0,0.0,55411.6610596924,61568.51228854712,0.0,61568.5122885471,55411.66105969239,27992.61461539377,257.39916840279596,54810.979887165304,8,-1079833.0665496774,199.89886782377934,226.92,196.13654051398058,0.0,0.0,168.0,52.142857142857146,156724.16980903776,4458382.1888637,155607.65000000002,0.5820091045650382,-628472.676142297,-71043066.01012734,-68823059.3762382
0.0,3826705.120801628,0.0,4251894.578668476,621147.65,27333.60800572592,0.0,0.0,0.0,0.0,0.0,0.0,54667.21601145184,60741.35112383539,0.0,60741.35112383539,54667.21601145184,27579.03403303783,253.94105989866222,53779.374011897904,9,-1073670.7158725741,196.13654051398058,226.92,192.4003703369071,0.0,0.0,168.0,52.142857142857146,157220.46650786462,4396179.66927733,155607.65000000002,0.5439337425841478,-584005.7307875705,-72116736.7259999,-69407065.10702577
0.0,3774956.264014933,0.0,4194395.848905481,621147.65,26963.97331439238,0.0,0.0,0.0,0.0,0.0,0.0,53927.94662878476,59919.94069864974,0.0,59919.94069864974,53927.94662878476,27168.328820445535,250.5069934822239,52754.94025366808,10,-1067551.2082049414,192.4003703369071,226.92,188.69017543820758,0.0,0.0,168.0,52.142857142857146,157713.31276297598,4334409.605303374,155607.65000000002,0.5083492921347176,-542688.9010085445,-73184287.93420485,-69949754.00803432
0.0,3723567.1849944694,0.0,4137296.872216078,621147.65,26596.908464246215,0.0,0.0,0.0,0.0,0.0,0.0,53193.81692849243,59104.24103165827,0.0,59104.24103165827,53193.81692849243,26760.47898694929,247.09680200372847,51737.628749185955,11,-1061474.245685855,188.69017543820758,226.92,185.00577522785136,0.0,0.0,168.0,52.142857142857146,158202.732563171,4273068.990345626,155607.65000000002,0.4750927963875865,-504298.7676762968,-74245762.1798907,-70454052.77571061
0.0,3672535.3824278493,0.0,4080594.869364612,621147.65,26232.39558877034,34945680.0,0.0,6222000.0,0.0,0.0,0.0,52464.791177540705,58294.212419494455,0.0,58294.21241949442,52464.79117754068,26355.46468086322,243.71031947549207,50727.389981830216,12,-42223119.53252553,185.00577522785136,226.92,181.34699037133873,226.92,0.0,168.0,52.142857142857146,158688.74973046928,4212154.838710999,155607.65000000002,0.444011959240735,-18747570.02889241,-116468881.71241623,-89201622.80460303
0.0,4206672.212712346,0.0,4674080.23634705,621147.65,30047.658662231042,0.0,0.0,0.0,0.0,0.0,0.0,60095.317324462085,66772.57480495787,0.0,66772.57480495787,60095.317324462085,31036.62410788506,279.1557662845588,62220.0,13,-1118603.3322969358,226.92,226.92,222.99310578382358,0.0,0.0,168.0,52.142857142857146,153159.75406490496,4866080.884766365,155607.65000000002,0.41496444788853737,-464180.6141928761,-117587485.04471317,-89665803.4187959
0.0,4163159.7865051236,0.0,4625733.096116805,621147.65,29736.85561789374,0.0,0.0,0.0,0.0,0.0,0.0,59473.71123578748,66081.90137309721,0.0,66081.90137309721,59473.71123578748,30587.686377175833,276.2682713558903,61143.27094072582,14,-1113457.8152295751,222.99310578382358,226.92,219.08805257928762,0.0,0.0,168.0,52.142857142857146,153677.75913880044,4810309.005143586,155607.65000000002,0.3878172410173246,-431818.13789151184,-118700942.85994275,-90097621.55668741
0.0,4119889.372268426,0.0,4577654.85807603,621147.65,29427.781230488767,0.0,0.0,0.0,0.0,0.0,0.0,58855.56246097753,65395.06940108614,0.0,65395.06940108614,58855.56246097753,30141.24559536833,273.39683639901574,60072.5305459337,15,-1108340.9170380933,219.08805257928762,226.92,215.20471890876547,0.0,0.0,168.0,52.142857142857146,154192.8831178087,4754847.323403686,155607.65000000002,0.36244601964235945,-401713.75378721947,-119809283.77698085,-90499335.31047463
0.0,4076859.6239547217,0.0,4529844.026616359,621147.65,29120.425885390872,0.0,0.0,0.0,0.0,0.0,0.0,58240.85177078177,64712.05752309085,0.0,64712.05752309084,58240.851770781745,29697.28787467126,270.5413720899012,59007.74550724215,16,-1103252.4785470283,215.20471890876547,226.92,211.34298397027746,0.0,0.0,168.0,52.142857142857146,154705.1420263053,4699694.114255563,155607.65000000002,0.3387345977965976,-373709.78458872705,-120912536.25552787,-90873045.09506336
0.0,4034069.2030030666,0.0,4482299.1144478535,621147.65,28814.780021450475,0.0,0.0,0.0,0.0,0.0,0.0,57629.56004290095,64032.844492112185,0.0,64032.844492112185,57629.56004290095,29255.79940453514,267.70178960132495,57948.8827015277,17,-1098192.3414662378,211.34298397027746,226.92,207.50272763373303,0.0,0.0,168.0,52.142857142857146,155214.55179953924,4644847.662004046,155607.65000000002,0.31657439046410984,-347659.5711120278,-122010728.5969941,-91220704.66617538
0.0,3984135.634293813,0.0,4426817.371437571,621147.65,28458.111673527193,0.0,0.0,0.0,0.0,0.0,0.0,56916.22334705447,63240.24816339387,0.0,63240.248163393786,56916.22334705439,28828.482552816895,264.38818613247554,56895.90918989455,18,-1092287.498817285,207.50272763373303,226.92,203.68753539382698,0.0,0.0,168.0,52.142857142857146,155721.1282841297,4584096.726652139,155607.65000000002,0.295863916321598,-323168.4571492048,-123103016.09581138,-91543873.12332459
0.0,3931292.260603788,0.0,4368102.511781987,621147.65,28080.659004312765,0.0,0.0,0.0,0.0,0.0,0.0,56161.318008625545,62401.46445402838,0.0,62401.46445402837,56161.31800862553,28409.090698133994,260.8814873146023,55849.80809185579,19,-1086038.5601825113,203.68753539382698,226.92,199.89886782377934,0.0,0.0,168.0,52.142857142857146,156224.3985097489,4521020.191707839,155607.65000000002,0.2765083330108392,-300298.7118615582,-124189054.6559939,-91844171.83518614
0.0,3878816.2741784677,0.0,4309795.8601982985,621147.65,27705.830529846196,0.0,0.0,0.0,0.0,1867291.8,622430.6000000001,55411.6610596924,61568.51228854712,0.0,61568.5122885471,55411.66105969239,27992.61461539377,257.39916840279596,54810.979887165304,20,-2324694.2665496776,199.89886782377934,226.92,196.13654051398058,0.0,0.0,168.0,52.142857142857146,156724.16980903776,4458382.1888637,155607.65000000002,0.2584190028138684,-600745.174208885,-126513748.92254357,-92444917.00939502
