initial_capex_eur,energy_sales_eur,grid_service_eur,energy_purchase_eur,fixed_om_eur,variable_om_eur,replacement_eur,augmentation_eur,inverter_replacement_eur,wind_overhaul_eur,decommission_eur,residual_eur,export_mwh,import_mwh,wind_generated_mwh,battery_charge_mwh,battery_discharge_mwh,net_renewable_gain_proxy_mwh,efc,support_eligible_kw_year,year,net_cashflow_eur,available_battery_mwh,installed_battery_mwh,post_age_available_battery_mwh,replaced_mwh,augmented_mwh,operating_block_hours,annualisation_factor,annual_dispatch_down_mwh,model_dispatch_cost_saving_eur,insurance_component_eur,discount_factor,discounted_cashflow_eur,cumulative_cashflow_eur,cumulative_discounted_cashflow_eur
62243060.00000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-62243060.00000001,226.92,226.92,226.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-62243060.00000001,-62243060.00000001,-62243060.00000001
0.0,3822139.1561512332,0.0,4246821.284612484,621147.65,27300.99397250882,0.0,0.0,0.0,0.0,0.0,0.0,54601.98794501764,60668.87549446405,0.0,60668.87549446405,54601.98794501764,28875.968951854346,253.63806140095255,62220.0,1,-1073130.7724337596,226.92,226.92,223.18612170356317,0.0,0.0,168.0,52.142857142857146,125921.53410472602,4408312.565885359,155607.65000000002,0.9345794392523363,-1002925.9555455697,-63316190.772433765,-63245985.955545574
0.0,3770422.043690208,0.0,4189357.8263224526,621147.65,26931.586026358604,0.0,0.0,0.0,0.0,0.0,0.0,53863.17205271725,59847.968947463625,0.0,59847.968947463574,53863.17205271721,28465.515678353786,250.20610154549829,61196.19466065442,2,-1067015.018658603,223.18612170356317,226.92,219.47820275147302,0.0,0.0,168.0,52.142857142857146,126414.07803292628,4360043.260921736,155607.65000000002,0.8734387282732116,-931972.2409455874,-64383205.791092366,-64177958.19649116
0.0,3719064.4882967654,0.0,4132293.8758852943,621147.65,26564.746344976862,0.0,0.0,0.0,0.0,0.0,0.0,53129.492689953804,59032.769655504206,0.0,59032.76965550413,53129.492689953724,28057.916032374713,246.79800198237248,60179.50720604906,3,-1060941.7839335059,219.47820275147302,226.92,215.79606266447834,0.0,0.0,168.0,52.142857142857146,126903.19760810188,4312109.542554503,155607.65000000002,0.8162978768908519,-866044.5257297137,-65444147.57502587,-65044002.722220875
0.0,3668063.9901931947,0.0,4075626.6557702166,621147.65,26200.457072808535,0.0,0.0,0.0,0.0,0.0,0.0,52400.91414561707,58223.23793957452,0.0,58223.23793957452,52400.91414561707,27653.150174409537,243.41359682573312,59169.888149937615,4,-1054910.7726498302,215.79606266447834,226.92,212.13952221808847,0.0,0.0,168.0,52.142857142857146,127388.9166376597,4264509.077657851,155607.65000000002,0.7628952120475251,-804786.3775919108,-66499058.3476757,-65848789.09981278
0.0,3617418.0669812053,0.0,4019353.4077568953,621147.65,25838.700478437186,0.0,0.0,0.0,0.0,0.0,0.0,51677.40095687437,57419.334396527076,0.0,57419.334396527076,51677.40095687437,27251.198402885748,240.05272134303993,58167.28835012104,5,-1048921.6912541273,212.13952221808847,226.92,208.5084034338497,0.0,0.0,168.0,52.142857142857146,127871.25876348822,4217239.549326687,155607.65000000002,0.7129861794836683,-747866.6692248281,-67547980.03892983,-66596655.76903761
0.0,3567124.253521073,0.0,3963471.3928011917,621147.65,25479.458953721936,0.0,0.0,0.0,0.0,0.0,0.0,50958.917907443894,56621.01989715988,0.0,56621.01989715987,50958.91790744387,26852.041153202135,236.7152119470359,57171.65900605557,6,-1042974.2482338403,208.5084034338497,226.92,204.90252957068233,0.0,0.0,168.0,52.142857142857146,128350.24746310852,4170298.656763872,155607.65000000002,0.6663422238165123,-694977.7799514923,-68590954.28716367,-67291633.5489891
0.0,3517180.1018116595,0.0,3907977.8909018445,621147.65,25122.71501294043,0.0,0.0,0.0,0.0,0.0,0.0,50245.43002588086,55828.255584312064,0.0,55828.255584312064,50245.43002588086,26455.65899677792,233.40090618778507,56182.95165647742,7,-1037068.1541031254,204.90252957068233,226.92,201.32172511627792,0.0,0.0,168.0,52.142857142857146,128825.90605081727,4123684.115168411,155607.65000000002,0.6227497418845909,-645833.9252844505,-69628022.4412668,-67937467.47427355
0.0,3467583.1808712822,0.0,3852870.200968092,621147.65,24768.451291937687,0.0,0.0,0.0,0.0,0.0,0.0,49536.902583875475,55041.00287097275,0.0,55041.002870972654,49536.90258387537,26062.032640108417,230.1096427447652,55201.11817704395,8,-1031203.1213887469,201.32172511627792,226.92,197.76581577855652,0.0,0.0,168.0,52.142857142857146,129298.25767882085,4077393.6556240735,155607.65000000002,0.5820091045650382,-600169.605304137,-70659225.56265555,-68537637.07957768
0.0,3418331.0766193443,0.0,3798145.64068816,621147.65,24416.650547280966,0.0,0.0,0.0,0.0,0.0,0.0,48833.301094562055,54259.22343840228,0.0,54259.22343840215,48833.30109456193,25671.14292382371,226.84126141901592,54226.11077799131,9,-1025378.8646160965,197.76581577855652,226.92,194.2346284771831,0.0,0.0,168.0,52.142857142857146,129767.32533836314,4031425.024988917,155607.65000000002,0.5439337425841478,-557738.1633973176,-71684604.42727165,-69095375.242975
