timestamp_utc,duration_hours,price_eur_mwh,market_date,source_file
2025-09-13T13:00:00Z,1.0,16.54,2025-09-13,MarketResult_SEM-DA_PWR-MRC-D+1_20250912100000_20250912104501.csv
2025-09-13T14:00:00Z,1.0,34.63,2025-09-13,MarketResult_SEM-DA_PWR-MRC-D+1_20250912100000_20250912104501.csv
2025-09-13T15:00:00Z,1.0,76.56,2025-09-13,MarketResult_SEM-DA_PWR-MRC-D+1_20250912100000_20250912104501.csv
2025-09-13T16:00:00Z,1.0,115.4,2025-09-13,MarketResult_SEM-DA_PWR-MRC-D+1_20250912100000_20250912104501.csv
2025-09-13T17:00:00Z,1.0,127.47,2025-09-13,MarketResult_SEM-DA_PWR-MRC-D+1_20250912100000_20250912104501.csv
2025-09-13T18:00:00Z,1.0,140.73,2025-09-13,MarketResult_SEM-DA_PWR-MRC-D+1_20250912100000_20250912104501.csv
2025-09-13T19:00:00Z,1.0,164.0,2025-09-13,MarketResult_SEM-DA_PWR-MRC-D+1_20250912100000_20250912104501.csv
2025-09-13T20:00:00Z,1.0,155.37,2025-09-13,MarketResult_SEM-DA_PWR-MRC-D+1_20250912100000_20250912104501.csv
2025-09-13T21:00:00Z,1.0,149.76,2025-09-13,MarketResult_SEM-DA_PWR-MRC-D+1_20250912100000_20250912104501.csv
2025-09-13T22:00:00Z,1.0,144.0,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-13T23:00:00Z,1.0,112.4,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T00:00:00Z,1.0,95.17,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T01:00:00Z,1.0,94.79,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T02:00:00Z,1.0,105.44,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T03:00:00Z,1.0,96.9,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T04:00:00Z,1.0,96.51,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T05:00:00Z,1.0,98.17,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T06:00:00Z,1.0,98.0,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T07:00:00Z,1.0,96.0,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T08:00:00Z,1.0,90.91,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T09:00:00Z,1.0,100.61,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T10:00:00Z,1.0,94.1,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T11:00:00Z,1.0,85.33,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T12:00:00Z,1.0,56.24,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T13:00:00Z,1.0,25.85,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T14:00:00Z,1.0,21.11,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T15:00:00Z,1.0,58.38,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T16:00:00Z,1.0,68.5,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T17:00:00Z,1.0,72.22,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T18:00:00Z,1.0,62.85,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T19:00:00Z,1.0,53.18,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T20:00:00Z,1.0,30.63,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T21:00:00Z,1.0,7.92,2025-09-14,MarketResult_SEM-DA_PWR-MRC-D+1_20250913100000_20250913104502.csv
2025-09-14T22:00:00Z,1.0,0.0,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-14T23:00:00Z,1.0,-1.46,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T00:00:00Z,1.0,-1.0,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T01:00:00Z,1.0,-2.31,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T02:00:00Z,1.0,-3.19,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T03:00:00Z,1.0,-3.0,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T04:00:00Z,1.0,-1.47,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T05:00:00Z,1.0,6.94,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T06:00:00Z,1.0,29.59,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T07:00:00Z,1.0,44.11,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T08:00:00Z,1.0,23.26,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T09:00:00Z,1.0,9.18,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T10:00:00Z,1.0,3.0,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T11:00:00Z,1.0,2.43,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T12:00:00Z,1.0,0.0,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T13:00:00Z,1.0,0.0,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T14:00:00Z,1.0,0.0,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T15:00:00Z,1.0,0.55,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T16:00:00Z,1.0,31.02,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T17:00:00Z,1.0,52.02,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T18:00:00Z,1.0,55.18,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
2025-09-15T19:00:00Z,1.0,44.01,2025-09-15,MarketResult_SEM-DA_PWR-MRC-D+1_20250914100000_20250914104941.csv
