timestamp_utc,duration_hours,price_eur_mwh,market_date,source_file
2022-12-31T23:00:00Z,1.0,166.1,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T00:00:00Z,1.0,160.38,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T01:00:00Z,1.0,157.75,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T02:00:00Z,1.0,147.5,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T03:00:00Z,1.0,144.71,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T04:00:00Z,1.0,144.71,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T05:00:00Z,1.0,142.53,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T06:00:00Z,1.0,136.3,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T07:00:00Z,1.0,149.86,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T08:00:00Z,1.0,160.0,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T09:00:00Z,1.0,175.0,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T10:00:00Z,1.0,189.82,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T11:00:00Z,1.0,189.92,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T12:00:00Z,1.0,198.4,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T13:00:00Z,1.0,201.87,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T14:00:00Z,1.0,206.0,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T15:00:00Z,1.0,195.0,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T16:00:00Z,1.0,221.0,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T17:00:00Z,1.0,255.0,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T18:00:00Z,1.0,240.2,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T19:00:00Z,1.0,210.37,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T20:00:00Z,1.0,198.31,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T21:00:00Z,1.0,190.97,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
2023-01-01T22:00:00Z,1.0,176.55,2023-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20221231110000_20221231113743.csv
