timestamp_utc,duration_hours,price_eur_mwh,market_date,source_file
2018-12-31T23:00:00Z,1.0,70.134,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T00:00:00Z,1.0,70.28,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T01:00:00Z,1.0,65.18,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T02:00:00Z,1.0,60.91,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T03:00:00Z,1.0,65.16,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T04:00:00Z,1.0,65.16,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T05:00:00Z,1.0,68.29,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T06:00:00Z,1.0,63.03,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T07:00:00Z,1.0,51.621,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T08:00:00Z,1.0,51.632,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T09:00:00Z,1.0,59.965,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T10:00:00Z,1.0,67.73,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T11:00:00Z,1.0,64.09,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T12:00:00Z,1.0,80.0,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T13:00:00Z,1.0,110.33,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T14:00:00Z,1.0,100.278,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T15:00:00Z,1.0,110.33,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T16:00:00Z,1.0,185.0,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T17:00:00Z,1.0,270.0,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T18:00:00Z,1.0,250.0,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T19:00:00Z,1.0,148.0,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T20:00:00Z,1.0,90.0,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T21:00:00Z,1.0,66.0,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T22:00:00Z,1.0,89.0,2019-01-01,MarketResult_SEM-DA_PWR-MRC-D+1_20181231110000_20181231113059.csv
2019-01-01T23:00:00Z,1.0,76.09,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T00:00:00Z,1.0,76.205,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T01:00:00Z,1.0,73.664,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T02:00:00Z,1.0,71.38,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T03:00:00Z,1.0,71.38,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T04:00:00Z,1.0,66.98,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T05:00:00Z,1.0,71.38,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T06:00:00Z,1.0,71.38,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T07:00:00Z,1.0,75.0,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T08:00:00Z,1.0,77.52,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T09:00:00Z,1.0,100.0,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T10:00:00Z,1.0,126.8,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T11:00:00Z,1.0,132.02,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T12:00:00Z,1.0,150.645,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T13:00:00Z,1.0,142.74,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T14:00:00Z,1.0,131.53,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T15:00:00Z,1.0,145.44,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T16:00:00Z,1.0,237.07,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T17:00:00Z,1.0,365.04,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T18:00:00Z,1.0,267.5,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T19:00:00Z,1.0,142.6,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T20:00:00Z,1.0,87.0,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T21:00:00Z,1.0,76.98,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T22:00:00Z,1.0,77.52,2019-01-02,MarketResult_SEM-DA_PWR-MRC-D+1_20190101110000_20190101113223.csv
2019-01-02T23:00:00Z,1.0,71.01,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T00:00:00Z,1.0,70.72,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T01:00:00Z,1.0,66.72,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T02:00:00Z,1.0,66.72,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T03:00:00Z,1.0,62.72,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T04:00:00Z,1.0,62.72,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T05:00:00Z,1.0,62.72,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T06:00:00Z,1.0,69.801,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T07:00:00Z,1.0,75.203,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T08:00:00Z,1.0,81.746,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T09:00:00Z,1.0,86.36,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T10:00:00Z,1.0,112.332,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T11:00:00Z,1.0,86.36,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T12:00:00Z,1.0,110.0,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T13:00:00Z,1.0,101.44,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T14:00:00Z,1.0,99.0,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T15:00:00Z,1.0,114.0,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T16:00:00Z,1.0,190.57,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T17:00:00Z,1.0,270.0,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T18:00:00Z,1.0,224.0,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T19:00:00Z,1.0,135.0,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T20:00:00Z,1.0,81.439,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T21:00:00Z,1.0,77.04,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T22:00:00Z,1.0,77.68,2019-01-03,MarketResult_SEM-DA_PWR-MRC-D+1_20190102110000_20190102113023.csv
2019-01-03T23:00:00Z,1.0,72.69,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T00:00:00Z,1.0,68.69,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T01:00:00Z,1.0,69.0,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T02:00:00Z,1.0,59.286,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T03:00:00Z,1.0,59.195,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T04:00:00Z,1.0,58.4,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T05:00:00Z,1.0,65.432,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T06:00:00Z,1.0,72.94,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T07:00:00Z,1.0,75.501,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T08:00:00Z,1.0,85.859,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T09:00:00Z,1.0,139.2,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T10:00:00Z,1.0,146.9,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T11:00:00Z,1.0,143.85,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T12:00:00Z,1.0,144.0,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T13:00:00Z,1.0,111.89,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T14:00:00Z,1.0,88.06,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T15:00:00Z,1.0,109.494,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T16:00:00Z,1.0,195.59,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T17:00:00Z,1.0,270.5,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T18:00:00Z,1.0,231.0,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T19:00:00Z,1.0,167.29,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T20:00:00Z,1.0,109.48,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T21:00:00Z,1.0,80.28,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T22:00:00Z,1.0,83.86,2019-01-04,MarketResult_SEM-DA_PWR-MRC-D+1_20190103110000_20190103113143.csv
2019-01-04T23:00:00Z,1.0,82.99,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T00:00:00Z,1.0,72.57,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T01:00:00Z,1.0,72.57,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T02:00:00Z,1.0,72.57,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T03:00:00Z,1.0,72.57,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T04:00:00Z,1.0,67.56,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T05:00:00Z,1.0,69.0,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T06:00:00Z,1.0,63.894,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T07:00:00Z,1.0,63.731,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T08:00:00Z,1.0,67.628,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T09:00:00Z,1.0,72.467,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T10:00:00Z,1.0,73.23,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T11:00:00Z,1.0,81.92,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T12:00:00Z,1.0,81.92,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T13:00:00Z,1.0,81.92,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T14:00:00Z,1.0,81.92,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T15:00:00Z,1.0,81.92,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T16:00:00Z,1.0,134.2,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T17:00:00Z,1.0,200.0,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T18:00:00Z,1.0,199.0,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T19:00:00Z,1.0,184.993,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T20:00:00Z,1.0,117.76,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T21:00:00Z,1.0,82.48,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T22:00:00Z,1.0,144.334,2019-01-05,MarketResult_SEM-DA_PWR-MRC-D+1_20190104110000_20190104113127.csv
2019-01-05T23:00:00Z,1.0,72.95,2019-01-06,MarketResult_SEM-DA_PWR-MRC-D+1_20190105110000_20190105113208.csv
2019-01-06T00:00:00Z,1.0,72.95,2019-01-06,MarketResult_SEM-DA_PWR-MRC-D+1_20190105110000_20190105113208.csv
2019-01-06T01:00:00Z,1.0,65.582,2019-01-06,MarketResult_SEM-DA_PWR-MRC-D+1_20190105110000_20190105113208.csv
2019-01-06T02:00:00Z,1.0,62.074,2019-01-06,MarketResult_SEM-DA_PWR-MRC-D+1_20190105110000_20190105113208.csv
2019-01-06T03:00:00Z,1.0,68.38,2019-01-06,MarketResult_SEM-DA_PWR-MRC-D+1_20190105110000_20190105113208.csv
2019-01-06T04:00:00Z,1.0,72.95,2019-01-06,MarketResult_SEM-DA_PWR-MRC-D+1_20190105110000_20190105113208.csv
2019-01-06T05:00:00Z,1.0,72.95,2019-01-06,MarketResult_SEM-DA_PWR-MRC-D+1_20190105110000_20190105113208.csv
2019-01-06T06:00:00Z,1.0,64.658,2019-01-06,MarketResult_SEM-DA_PWR-MRC-D+1_20190105110000_20190105113208.csv
2019-01-06T07:00:00Z,1.0,54.833,2019-01-06,MarketResult_SEM-DA_PWR-MRC-D+1_20190105110000_20190105113208.csv
