npv_eur,irr,irr_status,all_irrs,simple_payback_years,discounted_payback_years,sustained_discounted_payback_years,lifecycle_cost_pv_eur,equivalent_annual_cost_eur,lcos_eur_mwh,delivered_lcoe_eur_mwh,hybrid_levelised_export_cost_eur_mwh,additional_break_even_payment_eur_kw_year,initial_capex_eur,undiscounted_lifetime_replacements_eur,year_1_net_cashflow_eur,year_1_project_revenue_eur,year_1_operating_cost_eur,lifetime_project_revenue_eur,lifetime_energy_purchase_eur,lifetime_fixed_and_variable_om_eur,lifetime_maintenance_capex_eur,lifetime_decommission_eur,lifetime_residual_eur,lifetime_net_project_cashflow_eur,lifetime_system_dispatch_cost_saving_eur,pv_system_dispatch_cost_saving_eur,system_saving_included_in_project_cashflow,lifetime_net_renewable_gain_mwh,lifetime_battery_discharge_mwh,lifetime_efc,battery_energy_capex_eur,battery_power_capex_eur,battery_other_bop_capex_eur,wind_capex_eur,connection_capex_eur,shared_site_capex_eur,contingency_eur,site_count,block_hours,annualisation_factor,year_1_project_wind_acceptance_ratio,year_1_added_wind_available_mwh,year_1_total_dispatch_down_change_mwh,year_1_net_renewable_gain_proxy_mwh,block_binding_branch_hours,block_unserved_mwh,new_binding_branches,year_1_passive_constraint_dd_mwh,year_1_passive_constraint_relief_mwh,bus,wind_mw,battery_mw,battery_mwh,maintenance,connection_export_mw,connection_import_mw,battery_placements,case_id,technology,sites,allocations,dlr_label,dlr_mean_multiplier,dlr_max_multiplier,years,assumptions_status,result_scope
-40452297.32648702,,no_real_irr,,,,,60570025.82531705,5717381.94999623,210.75449984419342,,,183.82872329157215,27197500.000000004,19190000.0,-492097.5386311263,2000810.5615786514,2492908.1002097777,37819276.20062611,42021418.00069568,5380012.68714733,19190000.0,815925.0000000001,271975.00000000006,-56513604.4872169,42130892.53606871,22413277.54709964,False,274779.9763676871,540275.3742946585,5177.274989306388,15400000.0,5625000.0,1800000.0,0.0,1600000.0,300000.0,2472500.0,1,168.0,52.142857142857146,,0.0,-17946.616692218697,14770.72691193455,35.0,0.0,,276.07607386591036,406.6893078599414,Croaghonagh,0.0,22.5,110.0,replace,,,"(('Croaghonagh', 1.0),)",bess_5fae7d20e8,bess,Croaghonagh,1.000000,q3_selected_wind_proxy_40pct,1.095551488386187,1.2795012677194428,20,illustrative_q2_derived_economic_downsizing_not_market_quotes,conditional_design_screen
-79580949.85455304,,no_real_irr,,,,,116588827.59875895,11005160.54602289,220.52650487883977,,,180.22043125604915,53790000.00000001,38380000.0,-919141.5937540946,3717985.960605089,4637127.554359184,69497615.01756419,77219572.241738,10085911.535839744,38380000.0,1613700.0000000002,537900.0000000001,-111053668.76001355,78126741.16828327,41565735.90803078,False,515983.92910708196,992823.0716794883,4756.942757684538,30800000.0,11250000.0,3600000.0,0.0,2950000.0,300000.0,4890000.0,1,168.0,52.142857142857146,,0.0,-33630.1678985912,27728.602881758194,38.0,0.0,,1449.290359580291,-766.5249778544393,Croaghonagh,0.0,45.0,220.0,replace,,,"(('Croaghonagh', 1.0),)",bess_7c9ae7b89d,bess,Croaghonagh,1.000000,q3_selected_wind_proxy_40pct,1.095551488386187,1.2795012677194428,20,illustrative_q2_derived_economic_downsizing_not_market_quotes,conditional_design_screen
-90907513.8551756,,no_real_irr,,,,,128948129.83868805,12171791.24459497,237.28241132110952,,,148.8736485200315,62243060.00000001,41167680.0,-1073130.7724337596,3822139.1561512332,4895269.928584993,71436354.50030893,79373727.2225655,12933212.675002204,41167680.0,1867291.8,622430.6000000001,-125526186.59725873,83493584.60317242,44413957.482251756,False,537785.8185393413,1020519.3500044129,4740.533436583393,31768800.0,15555000.0,4977600.0,0.0,3983200.0,300000.0,5658460.0,1,168.0,52.142857142857146,,0.0,-34942.85650130062,28875.968951854346,42.0,0.0,,1965.9729132816633,-1283.2075315558116,Croaghonagh,0.0,62.22,226.92,replace,,,"(('Croaghonagh', 1.0),)",bess_5b04fafa56,bess,Croaghonagh,1.000000,q3_selected_wind_proxy_40pct,1.095551488386187,1.2795012677194428,20,illustrative_q2_derived_economic_downsizing_not_market_quotes,conditional_design_screen
-117046342.01293981,,no_real_irr,,,,,168545808.3396349,15909531.970940158,229.09376398059408,,,177.07856079182073,80382500.0,57570000.00000001,-1310782.1036606012,5135775.675250727,6446557.778911328,96701384.95914683,107445983.28794095,14759849.178279622,57570000.00000001,2411475.0,803825.0,-165064597.50707373,108391067.21176259,57689652.67801529,False,745740.7744528428,1381448.3565592407,4412.64977436728,46200000.0,16875000.0,5400000.0,0.0,4300000.0,300000.0,7307500.0,1,168.0,52.142857142857146,,0.0,-48540.36131749562,40388.33643614533,43.0,0.0,,1965.9729132817345,-1283.2075315558827,Croaghonagh,0.0,67.5,330.0,replace,,,"(('Croaghonagh', 1.0),)",bess_57f6d83931,bess,Croaghonagh,1.000000,q3_selected_wind_proxy_40pct,1.095551488386187,1.2795012677194428,20,illustrative_q2_derived_economic_downsizing_not_market_quotes,conditional_design_screen
-123543914.57321599,,no_real_irr,,,,,172959804.60487095,16326181.992635593,245.00593462113738,,,147.81105681270395,84810000.0,56240000.00000001,-1425085.6223685117,4972861.638820971,6397947.261189483,92785188.81473392,103094654.2385932,17403251.34867667,56240000.00000001,2544300.0,848100.0,-170458916.772536,106555305.44905344,56692096.65911863,False,707221.0115109693,1325502.697353341,4507.104912186449,43400000.0,21250000.0,6800000.0,0.0,5350000.0,300000.0,7710000.0,1,168.0,52.142857142857146,,0.0,-45902.11824101239,38008.68706828098,40.0,0.0,,1965.9729132815921,-1283.2075315557404,Croaghonagh,0.0,85.0,310.0,replace,,,"(('Croaghonagh', 1.0),)",bess_f11231f128,bess,Croaghonagh,1.000000,q3_selected_wind_proxy_40pct,1.095551488386187,1.2795012677194428,20,illustrative_q2_derived_economic_downsizing_not_market_quotes,conditional_design_screen
-155218773.0617235,,no_real_irr,,,,,219411085.1334336,20710854.266247347,239.2619219289512,,,175.6535526444023,106975000.00000001,76760000.0,-1682206.290892182,6382608.567276168,8064814.85816835,120615245.47918025,134016939.4213114,19410287.467708427,76760000.0,3209250.0000000005,1069750.0000000002,-218686481.40983963,134302436.3711197,71429925.92418987,False,975931.5952618292,1723074.9354168598,4127.910132624856,61600000.0,22500000.0,7200000.0,0.0,5650000.0,300000.0,9725000.0,1,168.0,52.142857142857146,,0.0,-62578.80291848255,52447.67820852084,42.0,0.0,,1965.972913281616,-1283.2075315557643,Croaghonagh,0.0,90.0,440.0,replace,,,"(('Croaghonagh', 1.0),)",bess_0f03f4b792,bess,Croaghonagh,1.000000,q3_selected_wind_proxy_40pct,1.095551488386187,1.2795012677194428,20,illustrative_q2_derived_economic_downsizing_not_market_quotes,conditional_design_screen
