scenario_label,scenario,scope,target_label,target_lines,dlr_mode,nominal_max_uplift_pct,dlr_line_count,dlr_lines,mean_dlr_multiplier,max_dlr_multiplier,dlr_added_capacity_mva_hours,total_dispatch_down_mwh,wind_dispatch_down_mwh,solar_dispatch_down_mwh,wind_dispatch_down_saved_mwh,total_dispatch_down_saved_mwh,wind_constraint_component_mwh,wind_constraint_saved_mwh,wind_constraint_reduction_pct,affected_generator_gain_mwh,total_recovery_fraction,affected_recovery_fraction,target_recovery_fraction,target_recovery_pct,unserved_mwh,target_binding_hours,target_binding_line_hours,target_max_dynamic_loading_pct,target_mean_max_dynamic_loading_pct,target_max_static_equivalent_loading_pct,target_mean_dlr_multiplier,target_max_dlr_multiplier,battery_power_mw,battery_nameplate_energy_mwh,battery_usable_energy_mwh,battery_charge_mwh,battery_discharge_mwh,battery_throughput_mwh,battery_efc_week,battery_max_daily_efc,battery_soc_min_pct,battery_soc_mean_pct,battery_soc_max_pct,simultaneous_charge_discharge_hours,battery_sites,battery_allocations,battery_soc_window,battery_round_trip_efficiency_pct,battery_state_of_health_pct,battery_max_efc_per_day_limit,battery_success_mode,battery_recovery_target,unserved_ok,target_recovery_ok,target_headroom_ok,battery_cycle_ok,effective_success_mode,criterion_success,combined_success,battery_scale_vs_q2
wind_proxy_DLR_plus_battery_scale_0.7000,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2365.6525957195036,2365.6525957195036,0.0,1294.9376770832432,1294.9376770832432,0.0,588.6138986380738,100.0,735.3769831579739,2.1999780842407053,0.9090798326439278,0.9090798326439278,90.90798326439278,0.0,35.0,35.0,100.0,59.903606350977135,121.2195792084242,1.095551488386187,1.2795012677194428,62.99999999999999,308.0,197.12,1245.6475724758554,1121.08281522827,2366.7303877041254,6.003273101928078,1.861157145550689,10.0,31.387241077572423,89.99999999999999,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,False,False,True,benchmark,False,False,0.7
wind_proxy_DLR_plus_battery_scale_0.7100,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2356.747621828469,2356.7476218284687,0.0,1303.842650974278,1303.8426509742776,0.0,588.6138986380738,100.0,1020.202182904839,2.2151068025934975,1.2611833806863477,1.2611833806863477,126.11833806863477,0.0,37.0,37.0,100.0,59.7815716144002,121.2195792084242,1.095551488386187,1.2795012677194428,63.9,312.4,199.936,1260.4891956275792,1134.4402760648213,2394.9294716924005,5.989240236106555,1.6535283434084616,10.0,31.846616205270244,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.71
wind_proxy_DLR_plus_battery_scale_0.7200,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2347.8426479374352,2347.842647937435,0.0,1312.747624865312,1312.7476248653115,0.0,588.6138986380738,100.0,1025.2388321655271,2.2302355209462887,1.267409733117627,1.267409733117627,126.7409733117627,0.0,37.0,37.0,100.0,59.80532978675812,121.2195792084242,1.095551488386187,1.2795012677194428,64.8,316.8,202.75200000000004,1275.3308187793027,1147.7977369013724,2423.128555680675,5.975597172113407,1.6533486785163236,10.0,31.836193164774937,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.72
wind_proxy_DLR_plus_battery_scale_0.7300,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2338.937674046401,2338.937674046401,0.0,1321.652598756346,1321.652598756346,0.0,588.6138986380738,100.0,1030.2754814262153,2.245364239299081,1.2736360855489064,1.2736360855489064,127.36360855489065,0.0,37.0,37.0,100.0,59.829093126558874,121.2195792084242,1.095551488386187,1.2795012677194428,65.7,321.2,205.56799999999998,1290.1724419310262,1161.1551977379236,2451.32763966895,5.9623278906954145,1.653173935949998,10.0,31.82537881432681,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.73
wind_proxy_DLR_plus_battery_scale_0.7400,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2330.0327001553665,2330.0327001553665,0.0,1330.5575726473803,1330.5575726473803,0.0,588.6138986380738,100.0,1379.4945915063945,2.260492957651873,1.7053439815241496,1.7053439815241496,170.53439815241495,0.0,33.0,33.0,100.0,60.00401392353184,121.2195792084242,1.095551488386187,1.2795012677194428,66.6,325.6,208.38400000000001,1305.0140650827502,1174.5126585744747,2479.526723657225,5.949417238504935,1.5408456473959191,10.0,30.547473577745855,90.0,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.74
wind_proxy_DLR_plus_battery_scale_0.7500,WP2033,north-west,5041-17010-2,5041-17010-2,wind_proxy_plus_protected_battery,40.0,1,5041-17010-2,1.095551488386187,1.2795012677194428,3371.056510264676,2321.1277262643325,2321.127726264332,0.0,1339.4625465384147,1339.4625465384142,0.0,588.6138986380738,100.0,1421.073016444112,2.2756216760046644,1.7567436152489633,1.7567436152489633,175.67436152489634,0.0,35.0,35.0,100.0,59.9116162953509,121.2195792084242,1.095551488386187,1.2795012677194428,67.5,330.0,211.20000000000002,1319.8556882344735,1187.8701194110263,2507.7258076455,5.936850870372869,1.6528384302226522,10.0,32.203589321182335,90.00000000000001,0.0,Croaghonagh,1.000000,10.0-90.0%,90.0,80.0,,benchmark,0.99,True,True,False,True,benchmark,True,True,0.75
