trial_key,scenario,scope,target_label,target_lines,site_count,sites,allocations,model,soc_min_pct,soc_max_pct,round_trip_efficiency_pct,state_of_health_pct,power_mw,nameplate_energy_mwh,usable_energy_mwh,nameplate_duration_hours,usable_duration_hours,solve_ok,error,objective,total_dispatch_down_mwh,dispatch_down_saved_mwh,affected_generator_gain_mwh,total_recovery_fraction,affected_recovery_fraction,target_recovery_fraction,target_recovery_pct,unserved_mwh,target_binding_hours,target_binding_line_hours,target_max_loading_pct,target_mean_max_loading_pct,charge_mwh,discharge_mwh,throughput_mwh,equivalent_full_cycles_nameplate,equivalent_full_cycles_usable,simultaneous_charge_discharge_hours,simultaneous_charge_discharge_mwh,average_absolute_power_mw,average_power_utilisation_pct,active_hours,idle_hours,observed_physical_soc_min_pct,observed_physical_soc_mean_pct,observed_physical_soc_max_pct,unserved_ok,benchmark_available,benchmark_success,headroom_success,success,effective_success_mode,site_pair
2eaf25ad58c79748238d8ee8,WP2033,north-west,5041-17010-2,5041-17010-2,2,Binbane;Ardnagappary,0.500000;0.500000,health_aware,10.0,90.0,90.0,100.0,75.0,300.0,240.0,4.0,3.2,True,,-4050427.830944887,2739.650950805598,920.9393219971485,356.4334256346483,1.5645898340627096,0.4406262996336405,0.4406262996336405,44.062629963364046,0.0,63.0,63.0,100.0,64.52006065550852,1596.5548054003189,1436.899324860287,3033.454130260606,5.0557568837676765,6.319696104709595,0,0.0,18.05627458488456,24.07503277984608,69,99,10.0,30.3344490459278,90.0,True,True,False,False,False,benchmark,Binbane + Ardnagappary
caa928c87ef9bc4597e4306f,WP2033,north-west,5041-17010-2,5041-17010-2,2,Binbane;Drumkeen,0.500000;0.500000,health_aware,10.0,90.0,90.0,100.0,75.0,300.0,240.0,4.0,3.2,True,,-4050427.830944889,2739.650950805598,920.9393219971485,318.9334256346483,1.5645898340627096,0.3942684525634882,0.3942684525634882,39.42684525634882,0.0,63.0,63.0,100.0,64.37395549334668,1596.5548054003189,1436.899324860287,3033.454130260606,5.0557568837676765,6.319696104709595,0,0.0,18.05627458488456,24.07503277984608,69,99,10.0,31.09103350946195,90.0,True,True,False,False,False,benchmark,Binbane + Drumkeen
8552b08a67eecead2b84d6f9,WP2033,north-west,5041-17010-2,5041-17010-2,2,Ardnagappary;Drumkeen,0.500000;0.500000,health_aware,10.0,90.0,90.0,100.0,75.0,300.0,240.0,4.0,3.2,True,,-4050427.8309448897,2739.650950805598,920.9393219971485,306.54778134841035,1.5645898340627096,0.37895720446517556,0.37895720446517556,37.89572044651756,0.0,61.0,61.0,100.0,64.3739554933467,1596.5548054003189,1436.899324860287,3033.454130260606,5.0557568837676765,6.319696104709595,0,0.0,18.05627458488456,24.07503277984608,68,100,10.0,32.02194720423234,90.0,True,True,False,False,False,benchmark,Ardnagappary + Drumkeen
6077554e78d8b9bf5120730a,WP2033,north-west,5041-17010-2,5041-17010-2,2,Croaghonagh;Binbane,0.500000;0.500000,health_aware,10.0,90.0,90.0,100.0,75.0,300.0,240.0,4.0,3.2,True,,-4050427.8309448883,2739.6509508055974,920.9393219971489,-152.31119942229998,1.5645898340627105,-0.18828851439707858,-0.18828851439707858,-18.828851439707858,0.0,63.0,63.0,100.0,64.3739554933467,1596.5548054003184,1436.8993248602867,3033.454130260605,5.055756883767675,6.319696104709593,0,0.0,18.05627458488455,24.07503277984607,70,98,10.0,32.91797717717817,90.0,True,True,False,False,False,benchmark,Croaghonagh + Binbane
d030cecc521ab5d405828831,WP2033,north-west,5041-17010-2,5041-17010-2,2,Croaghonagh;Drumkeen,0.500000;0.500000,health_aware,10.0,90.0,90.0,100.0,75.0,300.0,240.0,4.0,3.2,True,,-4050427.830944889,2739.6509508055974,920.9393219971489,-270.5080266548721,1.5645898340627105,-0.3344045261577396,-0.3344045261577396,-33.44045261577396,0.0,63.0,63.0,100.0,64.5279982161229,1596.5548054003186,1436.899324860287,3033.454130260606,5.0557568837676765,6.319696104709595,0,0.0,18.05627458488456,24.07503277984608,70,98,10.0,30.726024599544036,90.0,True,True,False,False,False,benchmark,Croaghonagh + Drumkeen
48d2f30d085e91f85b2af86e,WP2033,north-west,5041-17010-2,5041-17010-2,2,Croaghonagh;Ardnagappary,0.500000;0.500000,health_aware,10.0,90.0,90.0,100.0,75.0,300.0,240.0,4.0,3.2,True,,-4050427.8309448906,2739.650950805598,920.9393219971485,-270.5080266548721,1.5645898340627096,-0.3344045261577396,-0.3344045261577396,-33.44045261577396,0.0,64.0,64.0,100.0,64.5279982161229,1596.5548054003189,1436.899324860287,3033.454130260606,5.0557568837676765,6.319696104709595,0,0.0,18.056274584884555,24.075032779846072,70,98,10.0,30.770248395563765,90.0,True,True,False,False,False,benchmark,Croaghonagh + Ardnagappary
