initial_capex_eur,energy_sales_eur,grid_service_eur,energy_purchase_eur,fixed_om_eur,variable_om_eur,replacement_eur,augmentation_eur,inverter_replacement_eur,wind_overhaul_eur,decommission_eur,residual_eur,export_mwh,import_mwh,wind_generated_mwh,battery_charge_mwh,battery_discharge_mwh,net_renewable_gain_proxy_mwh,efc,support_eligible_kw_year,year,net_cashflow_eur,available_battery_mwh,installed_battery_mwh,post_age_available_battery_mwh,replaced_mwh,augmented_mwh,operating_block_hours,annualisation_factor,annual_dispatch_down_mwh,model_dispatch_cost_saving_eur,insurance_component_eur,discount_factor,discounted_cashflow_eur,cumulative_cashflow_eur,cumulative_discounted_cashflow_eur
62243060.00000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-62243060.00000001,226.92,226.92,226.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-62243060.00000001,-62243060.00000001,-62243060.00000001
0.0,3812392.3550156867,0.0,4235991.505572987,621147.65,27231.373964397764,0.0,0.0,0.0,0.0,0.0,0.0,54462.74792879553,60514.164365328375,0.0,60514.164365328375,54462.74792879553,31662.465151848024,252.9912613646686,62220.0,1,-1071978.1745216977,226.92,226.92,223.19101409903763,0.0,0.0,168.0,52.142857142857146,153159.75406490496,4458194.577129328,155607.65000000002,0.9345794392523363,-1001848.7612352313,-63315038.17452171,-63244908.76123524
0.0,3791732.615421099,0.0,4213036.239356778,621147.65,27083.804395864998,0.0,0.0,0.0,0.0,0.0,0.0,54167.608791729996,60186.2319908111,0.0,60186.2319908111,54167.608791729996,31203.359827523418,251.6202761425878,61197.536123929676,2,-1069535.0783315436,223.19101409903763,226.92,219.47239833029508,0.0,0.0,168.0,52.142857142857146,153651.65262668082,4424745.474928554,155607.65000000002,0.8734387282732116,-934173.3586614932,-64384573.25285325,-64179082.11989673
0.0,3771130.3295785277,0.0,4190144.8106428077,621147.65,26936.6452112752,0.0,0.0,0.0,0.0,0.0,0.0,53873.2904225504,59859.211580611554,0.0,59859.211580611554,53873.2904225504,30745.53125324469,250.25310356512463,60177.91567120994,3,-1067098.7762755551,219.47239833029508,226.92,215.76412385492847,0.0,0.0,168.0,52.142857142857146,154142.18324198015,4391389.393088214,155607.65000000002,0.8162978768908519,-871070.4655065618,-65451672.029128805,-65050152.58540329
0.0,3750585.337711822,0.0,4167317.0419020248,621147.65,26789.89526937016,0.0,0.0,0.0,0.0,0.0,0.0,53579.79053874032,59533.10059860036,0.0,59533.10059860036,53579.79053874032,30288.975878428417,248.88973302949591,59161.13073441588,4,-1064669.2494595735,215.76412385492847,226.92,212.06616191429336,0.0,0.0,168.0,52.142857142857146,154631.34971499696,4358126.072923086,155607.65000000002,0.7628952120475251,-812231.0728269407,-66516341.27858838,-65862383.65823024
0.0,3730097.4804891655,0.0,4144552.756099072,621147.65,26643.553432065473,0.0,0.0,0.0,0.0,0.0,0.0,53287.10686413095,59207.896515701024,0.0,59207.896515701024,53287.10686413095,29833.690162370058,247.5301539624044,58147.17342811269,5,-1062246.4790419722,212.06616191429336,226.92,208.37848382972174,0.0,0.0,168.0,52.142857142857146,155119.1558393459,4324955.256467343,155607.65000000002,0.7129861794836683,-757367.0587621143,-67578587.75763035,-66619750.71699235
0.0,3704711.4356249664,0.0,4116346.0395832956,621147.65,26462.224540178337,0.0,0.0,0.0,0.0,0.0,0.0,52924.44908035667,58804.9434226185,0.0,58804.9434226185,52924.44908035667,29387.535912932373,245.84553000107357,57136.03588879468,6,-1059244.4784985073,208.37848382972174,226.92,204.70354824079362,0.0,0.0,168.0,52.142857142857146,155605.60539809192,4287708.056948275,155607.65000000002,0.6663422238165123,-705819.3213680572,-68637832.23612885,-67325570.0383604
0.0,3674171.009496829,0.0,4082412.2327742544,621147.65,26244.078639263065,0.0,0.0,0.0,0.0,0.0,0.0,52488.15727852613,58320.17475391792,0.0,58320.17475391792,52488.15727852613,28951.24411110158,243.8188600759262,56128.39225957245,7,-1055632.9519166886,204.70354824079362,226.92,201.0439423831793,0.0,0.0,168.0,52.142857142857146,156090.37406679257,4246179.540996241,155607.65000000002,0.6227497418845909,-657395.1483309865,-69693465.18804555,-67982965.18669139
0.0,3643757.9805748267,0.0,4048619.978416474,621147.65,26026.842718391617,0.0,0.0,0.0,0.0,0.0,0.0,52053.685436783235,57837.428263092486,0.0,57837.428263092486,52053.685436783235,28516.772269358364,241.80064425960947,55124.95194377498,8,-1052036.490560039,201.0439423831793,226.92,197.39960230999964,0.0,0.0,168.0,52.142857142857146,156573.120557618,4204824.258282213,155607.65000000002,0.5820091045650382,-612294.8158405935,-70745501.67860559,-68595260.00253198
0.0,3613471.817430612,0.0,4014968.686034015,621147.65,25810.512981647233,0.0,0.0,0.0,0.0,0.0,0.0,51621.025963294465,57356.695514771636,0.0,57356.695514771636,51621.025963294465,28084.11279586953,239.79084728641226,54125.69740758055,9,-1048455.0315850503,197.39960230999964,226.92,193.7704643411252,0.0,0.0,168.0,52.142857142857146,157053.8533059388,4163641.486176054,155607.65000000002,0.5439337425841478,-570290.0692612373,-71793956.71019064,-69165550.07179321
0.0,3575971.69504007,0.0,3973301.883377856,621147.65,25542.654964571928,0.0,0.0,0.0,0.0,0.0,0.0,51085.309929143856,56761.455476826515,0.0,56761.455476826515,51085.309929143856,27664.90939366534,237.30233026574638,53130.611190308526,10,-1044020.4933023578,193.7704643411252,226.92,190.16014951499508,0.0,0.0,168.0,52.142857142857146,157532.58071193815,4119135.126103738,155607.65000000002,0.5083492921347176,-530727.0787443923,-72837977.203493,-69696277.15053761
0.0,3535967.1650454258,0.0,3928852.405606029,621147.65,25256.90832175304,0.0,0.0,0.0,0.0,0.0,0.0,50513.81664350608,56126.46293722898,0.0,56126.46293722898,50513.81664350608,27252.16424292662,234.6476201621731,52140.68615733736,11,-1039289.7988823564,190.16014951499508,226.92,186.56991491608844,0.0,0.0,168.0,52.142857142857146,158008.82511663626,4073574.4113876023,155607.65000000002,0.4750927963875865,-493759.09680811106,-73877267.00237535,-70190036.24734572
0.0,3496185.136436657,0.0,3884650.1515962863,621147.65,24972.75097454755,0.0,0.0,6222000.0,0.0,0.0,0.0,49945.5019490951,55495.00216566122,0.0,55495.00216566122,49945.5019490951,26841.714741407115,232.00767530336637,51156.266993121026,12,-7256585.416134178,186.56991491608844,226.92,182.99964886009374,0.0,0.0,168.0,52.142857142857146,158482.42069531206,4028267.1010276424,155607.65000000002,0.444011959240735,-3222010.7080154805,-81133852.41850953,-73412046.9553612
