npv_eur,irr,irr_status,all_irrs,simple_payback_years,discounted_payback_years,sustained_discounted_payback_years,lifecycle_cost_pv_eur,equivalent_annual_cost_eur,lcos_eur_mwh,delivered_lcoe_eur_mwh,hybrid_levelised_export_cost_eur_mwh,additional_break_even_payment_eur_kw_year,initial_capex_eur,undiscounted_lifetime_replacements_eur,year_1_net_cashflow_eur,year_1_project_revenue_eur,year_1_operating_cost_eur,lifetime_project_revenue_eur,lifetime_energy_purchase_eur,lifetime_fixed_and_variable_om_eur,lifetime_maintenance_capex_eur,lifetime_decommission_eur,lifetime_residual_eur,lifetime_net_project_cashflow_eur,lifetime_system_dispatch_cost_saving_eur,pv_system_dispatch_cost_saving_eur,system_saving_included_in_project_cashflow,lifetime_net_renewable_gain_mwh,lifetime_battery_discharge_mwh,lifetime_efc,battery_energy_capex_eur,battery_power_capex_eur,battery_other_bop_capex_eur,wind_capex_eur,connection_capex_eur,shared_site_capex_eur,contingency_eur,site_count,block_hours,annualisation_factor,year_1_project_wind_acceptance_ratio,year_1_added_wind_available_mwh,year_1_total_dispatch_down_change_mwh,year_1_net_renewable_gain_proxy_mwh,block_binding_branch_hours,block_unserved_mwh,new_binding_branches,year_1_passive_constraint_dd_mwh,year_1_passive_constraint_relief_mwh,bus,wind_mw,battery_mw,battery_mwh,maintenance,connection_export_mw,connection_import_mw,battery_placements,case_id,technology,sites,allocations,dlr_label,dlr_mean_multiplier,dlr_max_multiplier,years,assumptions_status,result_scope,pareto_within_technology
-29178369.534226306,,no_real_irr,,,,,40160005.073745586,15303036.827135053,255.99104478068037,,,457.48769956054457,26730000.000000004,0.0,-773057.2940643448,4238608.661215249,5011665.955279594,12546072.551162284,13940080.61240254,905089.8039368734,0.0,801900.0000000001,267300.00000000006,-29563697.865177132,13594539.03743268,11901668.555617252,False,124479.60787374925,179229.60787374695,1889.2459500662953,14000000.0,6250000.0,2000000.0,0.0,1750000.0,300000.0,2430000.0,1,24.0,365.0,,0.0,-49029.50255897238,42301.55230307619,13.0,0.0,,57230.76491959517,4342.866754096837,Ardnagappary,0.0,25.0,100.0,replace,,,"(('Ardnagappary', 1.0),)",bess_1a00ab89cb,bess,Ardnagappary,1.000000,none,1.0,1.0,3,illustrative_not_an_irish_market_forecast,SMOKE_ONLY,True
