snapshot,duration_h,project_wind_mw,battery_charge_mw,battery_discharge_mw,battery_soc_mwh,pcc_export_mw,pcc_import_mw,charge_mw__Croaghonagh,discharge_mw__Croaghonagh,soc_mwh__Croaghonagh,charge_mw__Binbane,discharge_mw__Binbane,soc_mwh__Binbane,charge_mw__Ardnagappary,discharge_mw__Ardnagappary,soc_mwh__Ardnagappary,charge_mw__Drumkeen,discharge_mw__Drumkeen,soc_mwh__Drumkeen
2030-01-20 07:00:00,1.0,0.0,0.0,62.22,75.5582345146621,62.22,0.0,-0.0,15.555,22.069409667973048,-0.0,15.555,5.673,-0.0,15.555,15.082733093121519,-0.0,15.555,32.73309175356753
2030-01-20 08:00:00,1.0,0.0,0.0,0.0,75.5582345146621,0.0,0.0,-0.0,-0.0,22.069409667973048,-0.0,-0.0,5.673,-0.0,-0.0,15.082733093121519,-0.0,-0.0,32.73309175356753
2030-01-20 09:00:00,1.0,0.0,0.0,10.116457090323953,64.89455242906762,10.116457090323953,0.0,-0.0,-0.0,22.069409667973048,-0.0,-0.0,5.673,-0.0,-0.0,15.082733093121519,-0.0,10.116457090323953,22.069409667973048
2030-01-20 10:00:00,1.0,0.0,0.0,0.0,64.89455242906762,0.0,0.0,-0.0,-0.0,22.069409667973048,-0.0,-0.0,5.673,-0.0,-0.0,15.082733093121519,-0.0,-0.0,22.069409667973048
2030-01-20 11:00:00,1.0,0.0,0.0,40.036856624557586,22.692,40.036856624557586,0.0,-0.0,15.555,5.673,-0.0,-0.0,5.673,-0.0,8.926856624557583,5.673,-0.0,15.555,5.673
2030-01-20 12:00:00,1.0,0.0,0.0,0.0,22.692,0.0,0.0,-0.0,-0.0,5.673,-0.0,-0.0,5.673,-0.0,-0.0,5.673,-0.0,-0.0,5.673
2030-01-20 13:00:00,1.0,0.0,36.721823449399906,0.0,57.529380580405395,0.0,36.721823449399906,15.555,-0.0,20.42976870117574,4.437887006372658,-0.0,9.883149281581135,1.1739364430272514,-0.0,6.786693896472782,15.555,-0.0,20.42976870117574
2030-01-20 14:00:00,1.0,0.0,0.0,0.0,57.52938058040539,0.0,0.0,-0.0,-0.0,20.42976870117574,-0.0,-0.0,9.883149281581126,-0.0,-0.0,6.786693896472782,-0.0,-0.0,20.42976870117574
2030-01-20 15:00:00,1.0,0.0,8.598492981885276,0.0,65.6866272607245,0.0,8.598492981885276,7.4245565388580355,-0.0,27.473321485022087,-0.0,-0.0,9.883149281581126,-0.0,-0.0,6.786693896472778,1.173936443027241,-0.0,21.543462597648517
2030-01-20 16:00:00,1.0,0.0,0.0,0.0,65.6866272607245,0.0,0.0,-0.0,-0.0,27.473321485022087,-0.0,-0.0,9.883149281581126,-0.0,-0.0,6.786693896472778,-0.0,-0.0,21.543462597648517
2030-01-20 17:00:00,1.0,0.0,26.964820669403423,0.0,91.26770226471481,0.0,26.964820669403423,-0.0,-0.0,27.473321485022087,11.409820669403423,-0.0,20.70745558439569,-0.0,-0.0,6.7866938964727765,15.555,-0.0,36.30023129882426
2030-01-20 18:00:00,1.0,0.0,19.183502775715475,0.0,109.46677094614174,0.0,19.183502775715475,2.747274008464302,-0.0,30.079614452020444,0.8812287672511717,-0.0,21.543462597648517,15.555,-0.0,21.543462597648517,-0.0,-0.0,36.30023129882426
2030-01-20 19:00:00,1.0,0.0,37.66710589570492,0.0,145.20092519529703,0.0,37.66710589570492,6.557105895704922,-0.0,36.30023129882426,15.555,-0.0,36.30023129882426,15.555,-0.0,36.30023129882426,-0.0,-0.0,36.30023129882426
2030-01-20 20:00:00,1.0,0.0,62.22,0.0,204.22799999999998,0.0,62.22,15.555,-0.0,51.056999999999995,15.555,-0.0,51.056999999999995,15.555,-0.0,51.056999999999995,15.555,-0.0,51.056999999999995
2030-01-20 21:00:00,1.0,0.0,0.0,0.0,204.22799999999998,0.0,0.0,-0.0,-0.0,51.056999999999995,-0.0,-0.0,51.056999999999995,-0.0,-0.0,51.056999999999995,-0.0,-0.0,51.056999999999995
2030-01-20 22:00:00,1.0,0.0,0.0,0.0,204.22799999999998,0.0,0.0,-0.0,-0.0,51.056999999999995,-0.0,-0.0,51.056999999999995,-0.0,-0.0,51.056999999999995,-0.0,-0.0,51.056999999999995
2030-01-20 23:00:00,1.0,0.0,0.0,47.78017119489805,153.86327734378438,47.78017119489805,0.0,-0.0,11.945042798724513,38.465819335946094,-0.0,11.945042798724513,38.465819335946094,-0.0,11.945042798724513,38.465819335946094,-0.0,11.945042798724513,38.465819335946094
2030-01-21 00:00:00,1.0,0.0,0.0,62.22,88.27763867189219,62.22,0.0,-0.0,15.555,22.069409667973048,-0.0,15.555,22.069409667973048,-0.0,15.555,22.069409667973048,-0.0,15.555,22.069409667973048
2030-01-21 01:00:00,1.0,0.0,0.0,0.0,88.27763867189219,0.0,0.0,-0.0,-0.0,22.069409667973048,-0.0,-0.0,22.069409667973048,-0.0,-0.0,22.069409667973048,-0.0,-0.0,22.069409667973048
2030-01-21 02:00:00,1.0,0.0,0.0,0.0,88.27763867189219,0.0,0.0,-0.0,-0.0,22.069409667973048,-0.0,-0.0,22.069409667973048,-0.0,-0.0,22.069409667973048,-0.0,-0.0,22.069409667973048
2030-01-21 03:00:00,1.0,0.0,0.0,0.0,88.27763867189219,0.0,0.0,-0.0,-0.0,22.069409667973048,-0.0,-0.0,22.069409667973048,-0.0,-0.0,22.069409667973048,-0.0,-0.0,22.069409667973048
2030-01-21 04:00:00,1.0,0.0,0.0,0.0,88.27763867189219,0.0,0.0,-0.0,-0.0,22.069409667973048,-0.0,-0.0,22.069409667973048,-0.0,-0.0,22.069409667973048,-0.0,-0.0,22.069409667973048
2030-01-21 05:00:00,1.0,0.0,0.0,62.22,22.692,62.22,0.0,-0.0,15.555,5.673,-0.0,15.555,5.673,-0.0,15.555,5.673,-0.0,15.555,5.673
