npv_eur,irr,irr_status,all_irrs,simple_payback_years,discounted_payback_years,sustained_discounted_payback_years,lifecycle_cost_pv_eur,equivalent_annual_cost_eur,lcos_eur_mwh,delivered_lcoe_eur_mwh,hybrid_levelised_export_cost_eur_mwh,additional_break_even_payment_eur_kw_year,initial_capex_eur,undiscounted_lifetime_replacements_eur,year_1_net_cashflow_eur,lifetime_net_renewable_gain_mwh,lifetime_battery_discharge_mwh,lifetime_efc,battery_energy_capex_eur,battery_power_capex_eur,battery_other_bop_capex_eur,wind_capex_eur,connection_capex_eur,shared_site_capex_eur,contingency_eur,block_hours,annualisation_factor,year_1_project_wind_acceptance_ratio,year_1_added_wind_available_mwh,year_1_total_dispatch_down_change_mwh,year_1_net_renewable_gain_proxy_mwh,block_binding_branch_hours,block_unserved_mwh,new_binding_branches,year_1_passive_constraint_dd_mwh,year_1_passive_constraint_relief_mwh,bus,wind_mw,battery_mw,battery_mwh,maintenance,connection_export_mw,connection_import_mw,case_id,technology,years,assumptions_status,result_scope,pareto_within_technology
-65364040.3592008,-0.3597707509991058,unique,-0.359770751,,,,107385258.12596044,40919331.47855326,,,178.88506017461103,1027.6497005431893,99880000.00000001,0.0,13814492.38306331,498766.8695881568,202891.44152814167,2138.663576612672,14000000.0,6250000.0,2000000.0,65000000.0,3250000.0,300000.0,9080000.0,24.0,365.0,1.0,236943.36299787974,61899.569668472766,167435.16209735014,16.0,0.0,,66722.90929480287,-5149.27762111087,Ardnagappary,50.0,25.0,100.0,replace,,,hybrid_b02cfea631,hybrid,3,illustrative_not_an_irish_market_forecast,SMOKE_ONLY,True
