bus,ac_component,response_zone_id,component_zone_count,component_silhouette,feature_norm,active_mode_count,clustering_basis
3781,3,C003-Z001,2,0.9199313160476971,0.009870460084096545,8,centered_event_weighted_directional_ptdf
3801,3,C003-Z001,2,0.9199313160476971,0.005675913063359753,8,centered_event_weighted_directional_ptdf
3821,3,C003-Z001,2,0.9199313160476971,0.008532733664914026,8,centered_event_weighted_directional_ptdf
3841,3,C003-Z001,2,0.9199313160476971,0.007977152350960165,8,centered_event_weighted_directional_ptdf
3842,3,C003-Z001,2,0.9199313160476971,0.00906206650361753,8,centered_event_weighted_directional_ptdf
3851,3,C003-Z001,2,0.9199313160476971,0.007903755728202991,8,centered_event_weighted_directional_ptdf
3852,3,C003-Z001,2,0.9199313160476971,0.009368753995855083,8,centered_event_weighted_directional_ptdf
3861,3,C003-Z001,2,0.9199313160476971,0.00924354671626158,8,centered_event_weighted_directional_ptdf
3871,3,C003-Z001,2,0.9199313160476971,0.009231758544368153,8,centered_event_weighted_directional_ptdf
3881,3,C003-Z001,2,0.9199313160476971,0.005676988434234597,8,centered_event_weighted_directional_ptdf
3891,3,C003-Z001,2,0.9199313160476971,0.0056772080584709585,8,centered_event_weighted_directional_ptdf
3901,3,C003-Z001,2,0.9199313160476971,0.004494956680516889,8,centered_event_weighted_directional_ptdf
3911,3,C003-Z001,2,0.9199313160476971,0.009878810514115932,8,centered_event_weighted_directional_ptdf
3921,3,C003-Z001,2,0.9199313160476971,0.009878810514115873,8,centered_event_weighted_directional_ptdf
3934,3,C003-Z001,2,0.9199313160476971,0.007564058697654398,8,centered_event_weighted_directional_ptdf
3940,3,C003-Z001,2,0.9199313160476971,0.005841767316580162,8,centered_event_weighted_directional_ptdf
3941,3,C003-Z001,2,0.9199313160476971,0.00473895051878626,8,centered_event_weighted_directional_ptdf
3942,3,C003-Z001,2,0.9199313160476971,0.005845204691037945,8,centered_event_weighted_directional_ptdf
3944,3,C003-Z001,2,0.9199313160476971,0.007573369898491308,8,centered_event_weighted_directional_ptdf
3954,3,C003-Z001,2,0.9199313160476971,0.00756809491273816,8,centered_event_weighted_directional_ptdf
3961,3,C003-Z001,2,0.9199313160476971,0.005643147086043218,8,centered_event_weighted_directional_ptdf
3981,3,C003-Z001,2,0.9199313160476971,0.004494956680516882,8,centered_event_weighted_directional_ptdf
3991,3,C003-Z001,2,0.9199313160476971,0.004494956680517294,8,centered_event_weighted_directional_ptdf
4001,3,C003-Z001,2,0.9199313160476971,0.004360147894989955,8,centered_event_weighted_directional_ptdf
4012,3,C003-Z001,2,0.9199313160476971,0.009871611097465776,8,centered_event_weighted_directional_ptdf
4021,3,C003-Z001,2,0.9199313160476971,0.0052147210080703745,8,centered_event_weighted_directional_ptdf
4041,3,C003-Z001,2,0.9199313160476971,0.0498010325746472,8,centered_event_weighted_directional_ptdf
4061,3,C003-Z001,2,0.9199313160476971,0.007847103157516244,8,centered_event_weighted_directional_ptdf
4071,3,C003-Z001,2,0.9199313160476971,0.3334750680773609,8,centered_event_weighted_directional_ptdf
4081,3,C003-Z001,2,0.9199313160476971,0.007307569269619485,8,centered_event_weighted_directional_ptdf
4091,3,C003-Z001,2,0.9199313160476971,0.261380908586083,8,centered_event_weighted_directional_ptdf
4101,3,C003-Z001,2,0.9199313160476971,0.009878810514116043,8,centered_event_weighted_directional_ptdf
4111,3,C003-Z001,2,0.9199313160476971,0.009031671790826569,8,centered_event_weighted_directional_ptdf
4121,3,C003-Z001,2,0.9199313160476971,0.004593481067508482,8,centered_event_weighted_directional_ptdf
4201,3,C003-Z001,2,0.9199313160476971,0.006996747466992371,8,centered_event_weighted_directional_ptdf
4211,3,C003-Z001,2,0.9199313160476971,0.009243546716264298,8,centered_event_weighted_directional_ptdf
4221,3,C003-Z001,2,0.9199313160476971,0.006738001203833537,8,centered_event_weighted_directional_ptdf
4242,3,C003-Z001,2,0.9199313160476971,0.009855624677992957,8,centered_event_weighted_directional_ptdf
4261,3,C003-Z001,2,0.9199313160476971,0.004427968724074511,8,centered_event_weighted_directional_ptdf
4281,3,C003-Z001,2,0.9199313160476971,0.00923175854447039,8,centered_event_weighted_directional_ptdf
4321,3,C003-Z001,2,0.9199313160476971,0.008385436666141752,8,centered_event_weighted_directional_ptdf
4341,3,C003-Z001,2,0.9199313160476971,0.005675840278146385,8,centered_event_weighted_directional_ptdf
4351,3,C003-Z001,2,0.9199313160476971,0.005675840278146078,8,centered_event_weighted_directional_ptdf
4361,3,C003-Z001,2,0.9199313160476971,0.005537051739171154,8,centered_event_weighted_directional_ptdf
4371,3,C003-Z001,2,0.9199313160476971,0.05846679250643179,8,centered_event_weighted_directional_ptdf
4382,3,C003-Z001,2,0.9199313160476971,0.003570319509517005,8,centered_event_weighted_directional_ptdf
4384,3,C003-Z001,2,0.9199313160476971,0.008575457852662345,8,centered_event_weighted_directional_ptdf
4391,3,C003-Z001,2,0.9199313160476971,0.006284986941718104,8,centered_event_weighted_directional_ptdf
4401,3,C003-Z001,2,0.9199313160476971,0.00987046152178047,8,centered_event_weighted_directional_ptdf
4441,3,C003-Z001,2,0.9199313160476971,0.007781400204424059,8,centered_event_weighted_directional_ptdf
4451,3,C003-Z001,2,0.9199313160476971,0.008442889752491613,8,centered_event_weighted_directional_ptdf
4461,3,C003-Z001,2,0.9199313160476971,0.009243546716275142,8,centered_event_weighted_directional_ptdf
4462,3,C003-Z001,2,0.9199313160476971,0.00984966773737528,8,centered_event_weighted_directional_ptdf
4471,3,C003-Z001,2,0.9199313160476971,0.009243546716275183,8,centered_event_weighted_directional_ptdf
4472,3,C003-Z001,2,0.9199313160476971,0.009243546716263823,8,centered_event_weighted_directional_ptdf
4481,3,C003-Z001,2,0.9199313160476971,0.006503309273433608,8,centered_event_weighted_directional_ptdf
4491,3,C003-Z001,2,0.9199313160476971,0.00987046008409806,8,centered_event_weighted_directional_ptdf
4501,3,C003-Z001,2,0.9199313160476971,0.007494447237363854,8,centered_event_weighted_directional_ptdf
4511,3,C003-Z001,2,0.9199313160476971,0.009128624792900884,8,centered_event_weighted_directional_ptdf
4522,3,C003-Z001,2,0.9199313160476971,0.00521972043785662,8,centered_event_weighted_directional_ptdf
4621,3,C003-Z001,2,0.9199313160476971,0.007997654723453167,8,centered_event_weighted_directional_ptdf
4651,3,C003-Z001,2,0.9199313160476971,0.00924354671626823,8,centered_event_weighted_directional_ptdf
4662,3,C003-Z001,2,0.9199313160476971,0.00809132048862778,8,centered_event_weighted_directional_ptdf
4664,3,C003-Z001,2,0.9199313160476971,0.00809132048863499,8,centered_event_weighted_directional_ptdf
4671,3,C003-Z001,2,0.9199313160476971,0.019959619435894905,8,centered_event_weighted_directional_ptdf
4681,3,C003-Z001,2,0.9199313160476971,0.004890057283211319,8,centered_event_weighted_directional_ptdf
4691,3,C003-Z001,2,0.9199313160476971,0.00748100578695474,8,centered_event_weighted_directional_ptdf
4701,3,C003-Z001,2,0.9199313160476971,0.019970939944131686,8,centered_event_weighted_directional_ptdf
4711,3,C003-Z001,2,0.9199313160476971,0.019970961104069967,8,centered_event_weighted_directional_ptdf
4721,3,C003-Z001,2,0.9199313160476971,0.005673763700722887,8,centered_event_weighted_directional_ptdf
4722,3,C003-Z001,2,0.9199313160476971,0.005718415163898296,8,centered_event_weighted_directional_ptdf
4741,3,C003-Z001,2,0.9199313160476971,0.007366567813346861,8,centered_event_weighted_directional_ptdf
4761,3,C003-Z001,2,0.9199313160476971,0.005671273171660442,8,centered_event_weighted_directional_ptdf
4781,3,C003-Z001,2,0.9199313160476971,0.011036926783348076,8,centered_event_weighted_directional_ptdf
4791,3,C003-Z001,2,0.9199313160476971,0.006473847478340275,8,centered_event_weighted_directional_ptdf
4901,3,C003-Z001,2,0.9199313160476971,0.008442889752490699,8,centered_event_weighted_directional_ptdf
4922,3,C003-Z001,2,0.9199313160476971,0.009850477166900025,8,centered_event_weighted_directional_ptdf
4941,3,C003-Z001,2,0.9199313160476971,0.003066875812640769,8,centered_event_weighted_directional_ptdf
4942,3,C003-Z001,2,0.9199313160476971,0.004024668395906945,8,centered_event_weighted_directional_ptdf
4943,3,C003-Z001,2,0.9199313160476971,0.00402638018577148,8,centered_event_weighted_directional_ptdf
4951,3,C003-Z001,2,0.9199313160476971,0.2767116336881532,8,centered_event_weighted_directional_ptdf
4961,3,C003-Z001,2,0.9199313160476971,0.01691128559358331,8,centered_event_weighted_directional_ptdf
4971,3,C003-Z001,2,0.9199313160476971,0.005622887219257994,8,centered_event_weighted_directional_ptdf
4981,3,C003-Z001,2,0.9199313160476971,0.08336522651909926,8,centered_event_weighted_directional_ptdf
4991,3,C003-Z001,2,0.9199313160476971,0.3553399680128469,8,centered_event_weighted_directional_ptdf
5001,3,C003-Z001,2,0.9199313160476971,0.003962073914052641,8,centered_event_weighted_directional_ptdf
5022,3,C003-Z001,2,0.9199313160476971,0.009851286601699786,8,centered_event_weighted_directional_ptdf
5031,3,C003-Z001,2,0.9199313160476971,0.00987046152180496,8,centered_event_weighted_directional_ptdf
5041,3,C003-Z001,2,0.9199313160476971,0.09060462675656185,8,centered_event_weighted_directional_ptdf
5042,3,C003-Z001,2,0.9199313160476971,0.055526505241768574,8,centered_event_weighted_directional_ptdf
5051,3,C003-Z001,2,0.9199313160476971,0.004936821969049566,8,centered_event_weighted_directional_ptdf
5061,3,C003-Z001,2,0.9199313160476971,0.007781400204427239,8,centered_event_weighted_directional_ptdf
5071,3,C003-Z001,2,0.9199313160476971,0.004936821969049641,8,centered_event_weighted_directional_ptdf
5081,3,C003-Z001,2,0.9199313160476971,0.0026758885532267053,8,centered_event_weighted_directional_ptdf
5091,3,C003-Z001,2,0.9199313160476971,0.004203047410817882,8,centered_event_weighted_directional_ptdf
5111,3,C003-Z001,2,0.9199313160476971,0.008132390420204545,8,centered_event_weighted_directional_ptdf
5122,3,C003-Z001,2,0.9199313160476971,0.009179518726661458,8,centered_event_weighted_directional_ptdf
5131,3,C003-Z001,2,0.9199313160476971,0.009128624792907592,8,centered_event_weighted_directional_ptdf
5140,3,C003-Z001,2,0.9199313160476971,0.005702191451054663,8,centered_event_weighted_directional_ptdf
5141,3,C003-Z001,2,0.9199313160476971,0.005702191451006378,8,centered_event_weighted_directional_ptdf
5142,3,C003-Z001,2,0.9199313160476971,0.005702191451054761,8,centered_event_weighted_directional_ptdf
5172,3,C003-Z001,2,0.9199313160476971,0.002726366845783662,8,centered_event_weighted_directional_ptdf
5181,3,C003-Z001,2,0.9199313160476971,0.005644404595483711,8,centered_event_weighted_directional_ptdf
5191,3,C003-Z001,2,0.9199313160476971,0.284027645350572,8,centered_event_weighted_directional_ptdf
5202,3,C003-Z001,2,0.9199313160476971,0.009289852029138441,8,centered_event_weighted_directional_ptdf
5211,3,C003-Z001,2,0.9199313160476971,0.006485438328404616,8,centered_event_weighted_directional_ptdf
5221,3,C003-Z001,2,0.9199313160476971,0.0043553377435285225,8,centered_event_weighted_directional_ptdf
5222,3,C003-Z001,2,0.9199313160476971,0.00917951872666121,8,centered_event_weighted_directional_ptdf
5231,3,C003-Z001,2,0.9199313160476971,0.009243546716295006,8,centered_event_weighted_directional_ptdf
5241,3,C003-Z001,2,0.9199313160476971,0.04980103257463701,8,centered_event_weighted_directional_ptdf
5251,3,C003-Z001,2,0.9199313160476971,0.04980103257463118,8,centered_event_weighted_directional_ptdf
5261,3,C003-Z001,2,0.9199313160476971,0.005498846124935505,8,centered_event_weighted_directional_ptdf
5271,3,C003-Z001,2,0.9199313160476971,0.004643847373446138,8,centered_event_weighted_directional_ptdf
5274,3,C003-Z001,2,0.9199313160476971,0.004644076550035473,8,centered_event_weighted_directional_ptdf
5281,3,C003-Z001,2,0.9199313160476971,0.005514543297473638,8,centered_event_weighted_directional_ptdf
5291,3,C003-Z001,2,0.9199313160476971,0.008022430153718625,8,centered_event_weighted_directional_ptdf
5301,3,C003-Z001,2,0.9199313160476971,0.0034935703087102567,8,centered_event_weighted_directional_ptdf
5321,3,C003-Z001,2,0.9199313160476971,0.005206054030051882,8,centered_event_weighted_directional_ptdf
5331,3,C003-Z001,2,0.9199313160476971,0.009231758544467374,8,centered_event_weighted_directional_ptdf
5341,3,C003-Z001,2,0.9199313160476971,0.04721442042117394,8,centered_event_weighted_directional_ptdf
5351,3,C003-Z001,2,0.9199313160476971,0.0028551371748904903,8,centered_event_weighted_directional_ptdf
5361,3,C003-Z001,2,0.9199313160476971,0.3553399680128514,8,centered_event_weighted_directional_ptdf
5381,3,C003-Z001,2,0.9199313160476971,0.004742666259142786,8,centered_event_weighted_directional_ptdf
5441,3,C003-Z001,2,0.9199313160476971,0.006933954366982893,8,centered_event_weighted_directional_ptdf
5451,3,C003-Z001,2,0.9199313160476971,0.007411295738564716,8,centered_event_weighted_directional_ptdf
5462,3,C003-Z001,2,0.9199313160476971,0.01035249310572719,8,centered_event_weighted_directional_ptdf
5464,3,C003-Z001,2,0.9199313160476971,0.010796010120912785,8,centered_event_weighted_directional_ptdf
5481,3,C003-Z001,2,0.9199313160476971,0.005684876139567862,8,centered_event_weighted_directional_ptdf
5501,3,C003-Z001,2,0.9199313160476971,0.007597888313281416,8,centered_event_weighted_directional_ptdf
5521,3,C003-Z001,2,0.9199313160476971,0.00987046008409763,8,centered_event_weighted_directional_ptdf
6201,3,C003-Z001,2,0.9199313160476971,0.005747041095573387,8,centered_event_weighted_directional_ptdf
6371,3,C003-Z001,2,0.9199313160476971,0.009243546716268163,8,centered_event_weighted_directional_ptdf
6931,3,C003-Z001,2,0.9199313160476971,0.006175961024901891,8,centered_event_weighted_directional_ptdf
10210,3,C003-Z001,2,0.9199313160476971,0.003921528327233245,8,centered_event_weighted_directional_ptdf
10261,3,C003-Z001,2,0.9199313160476971,0.003919927419850781,8,centered_event_weighted_directional_ptdf
10422,3,C003-Z001,2,0.9199313160476971,0.005720964682331085,8,centered_event_weighted_directional_ptdf
10619,3,C003-Z001,2,0.9199313160476971,0.06374493442141442,8,centered_event_weighted_directional_ptdf
11260,3,C003-Z001,2,0.9199313160476971,0.20512378547240215,8,centered_event_weighted_directional_ptdf
11261,3,C003-Z001,2,0.9199313160476971,0.2051237854724029,8,centered_event_weighted_directional_ptdf
11310,3,C003-Z001,2,0.9199313160476971,0.005807062218061126,8,centered_event_weighted_directional_ptdf
11461,3,C003-Z001,2,0.9199313160476971,0.008776526698380248,8,centered_event_weighted_directional_ptdf
12111,3,C003-Z001,2,0.9199313160476971,0.005747041095559746,8,centered_event_weighted_directional_ptdf
13219,3,C003-Z001,2,0.9199313160476971,0.007251755327444971,8,centered_event_weighted_directional_ptdf
13810,3,C003-Z001,2,0.9199313160476971,0.00567127317165996,8,centered_event_weighted_directional_ptdf
14010,3,C003-Z001,2,0.9199313160476971,0.03932666205096914,8,centered_event_weighted_directional_ptdf
14013,3,C003-Z001,2,0.9199313160476971,0.03932666205098096,8,centered_event_weighted_directional_ptdf
14016,3,C003-Z001,2,0.9199313160476971,0.03932666205089539,8,centered_event_weighted_directional_ptdf
14461,3,C003-Z001,2,0.9199313160476971,0.00567427706684535,8,centered_event_weighted_directional_ptdf
14619,3,C003-Z001,2,0.9199313160476971,0.005425175478985646,8,centered_event_weighted_directional_ptdf
14720,3,C003-Z001,2,0.9199313160476971,0.009878810514115665,8,centered_event_weighted_directional_ptdf
15010,3,C003-Z001,2,0.9199313160476971,0.00567427706684268,8,centered_event_weighted_directional_ptdf
15220,3,C003-Z001,2,0.9199313160476971,0.010004271663944938,8,centered_event_weighted_directional_ptdf
16011,3,C003-Z001,2,0.9199313160476971,0.005681912608028099,8,centered_event_weighted_directional_ptdf
16110,3,C003-Z001,2,0.9199313160476971,0.005747041095572673,8,centered_event_weighted_directional_ptdf
16410,3,C003-Z001,2,0.9199313160476971,0.008567263846938272,8,centered_event_weighted_directional_ptdf
16411,3,C003-Z001,2,0.9199313160476971,0.008566210133055871,8,centered_event_weighted_directional_ptdf
16461,3,C003-Z001,2,0.9199313160476971,0.008567263846938365,8,centered_event_weighted_directional_ptdf
16661,3,C003-Z001,2,0.9199313160476971,0.02481389475359799,8,centered_event_weighted_directional_ptdf
16662,3,C003-Z001,2,0.9199313160476971,0.024813894753599904,8,centered_event_weighted_directional_ptdf
17010,3,C003-Z001,2,0.9199313160476971,0.19506440054742566,8,centered_event_weighted_directional_ptdf
17061,3,C003-Z001,2,0.9199313160476971,0.1950546815478111,8,centered_event_weighted_directional_ptdf
17261,3,C003-Z001,2,0.9199313160476971,0.004879432529520591,8,centered_event_weighted_directional_ptdf
17411,3,C003-Z001,2,0.9199313160476971,0.009031671790826774,8,centered_event_weighted_directional_ptdf
17420,3,C003-Z001,2,0.9199313160476971,0.00912862479293648,8,centered_event_weighted_directional_ptdf
17431,3,C003-Z001,2,0.9199313160476971,0.009235782560056641,8,centered_event_weighted_directional_ptdf
17462,3,C003-Z001,2,0.9199313160476971,0.009128624792936916,8,centered_event_weighted_directional_ptdf
17810,3,C003-Z001,2,0.9199313160476971,0.004936821969050165,8,centered_event_weighted_directional_ptdf
18010,3,C003-Z001,2,0.9199313160476971,0.009231758544514178,8,centered_event_weighted_directional_ptdf
18810,3,C003-Z001,2,0.9199313160476971,0.004914994062174571,8,centered_event_weighted_directional_ptdf
20411,3,C003-Z001,2,0.9199313160476971,0.008132390420204604,8,centered_event_weighted_directional_ptdf
20416,3,C003-Z001,2,0.9199313160476971,0.009873551525948923,8,centered_event_weighted_directional_ptdf
20900,3,C003-Z001,2,0.9199313160476971,0.2767116336882691,8,centered_event_weighted_directional_ptdf
21210,3,C003-Z001,2,0.9199313160476971,0.0029949024785118636,8,centered_event_weighted_directional_ptdf
21261,3,C003-Z001,2,0.9199313160476971,0.0031839625722273686,8,centered_event_weighted_directional_ptdf
21661,3,C003-Z001,2,0.9199313160476971,0.005435452141858236,8,centered_event_weighted_directional_ptdf
22044,3,C003-Z001,2,0.9199313160476971,0.010843834431691467,8,centered_event_weighted_directional_ptdf
22261,3,C003-Z001,2,0.9199313160476971,0.005677208058487705,8,centered_event_weighted_directional_ptdf
22419,3,C003-Z001,2,0.9199313160476971,0.002677389788918695,8,centered_event_weighted_directional_ptdf
22610,3,C003-Z001,2,0.9199313160476971,0.004584966965288124,8,centered_event_weighted_directional_ptdf
22612,3,C003-Z001,2,0.9199313160476971,0.004580906871447495,8,centered_event_weighted_directional_ptdf
22613,3,C003-Z001,2,0.9199313160476971,0.004584023155672688,8,centered_event_weighted_directional_ptdf
22614,3,C003-Z001,2,0.9199313160476971,0.00458496696528785,8,centered_event_weighted_directional_ptdf
22811,3,C003-Z001,2,0.9199313160476971,0.01966392375487171,8,centered_event_weighted_directional_ptdf
22861,3,C003-Z001,2,0.9199313160476971,0.019669615873073674,8,centered_event_weighted_directional_ptdf
23019,3,C003-Z001,2,0.9199313160476971,0.004980630848704997,8,centered_event_weighted_directional_ptdf
23610,3,C003-Z001,2,0.9199313160476971,0.0027474743951672272,8,centered_event_weighted_directional_ptdf
24819,3,C003-Z001,2,0.9199313160476971,0.00903167179081467,8,centered_event_weighted_directional_ptdf
25610,3,C003-Z001,2,0.9199313160476971,0.009870460084072151,8,centered_event_weighted_directional_ptdf
25674,3,C003-Z001,2,0.9199313160476971,0.009870460084089108,8,centered_event_weighted_directional_ptdf
27219,3,C003-Z001,2,0.9199313160476971,0.007977152350962812,8,centered_event_weighted_directional_ptdf
27281,3,C003-Z001,2,0.9199313160476971,0.007977152350961561,8,centered_event_weighted_directional_ptdf
27460,3,C003-Z001,2,0.9199313160476971,0.007371532539632552,8,centered_event_weighted_directional_ptdf
28019,3,C003-Z001,2,0.9199313160476971,0.26201911234016945,8,centered_event_weighted_directional_ptdf
28261,3,C003-Z001,2,0.9199313160476971,0.04243492083954928,8,centered_event_weighted_directional_ptdf
28411,3,C003-Z001,2,0.9199313160476971,0.007252985584199242,8,centered_event_weighted_directional_ptdf
28710,3,C003-Z001,2,0.9199313160476971,0.2614642733338132,8,centered_event_weighted_directional_ptdf
28712,3,C003-Z001,2,0.9199313160476971,0.2613850544309823,8,centered_event_weighted_directional_ptdf
28810,3,C003-Z001,2,0.9199313160476971,0.005763755577423976,8,centered_event_weighted_directional_ptdf
30820,3,C003-Z001,2,0.9199313160476971,0.009232341449774894,8,centered_event_weighted_directional_ptdf
31019,3,C003-Z001,2,0.9199313160476971,0.0028706890762750263,8,centered_event_weighted_directional_ptdf
31911,3,C003-Z001,2,0.9199313160476971,0.005807062218037324,8,centered_event_weighted_directional_ptdf
31920,3,C003-Z001,2,0.9199313160476971,0.005807062217987628,8,centered_event_weighted_directional_ptdf
32060,3,C003-Z001,2,0.9199313160476971,0.005731405300019396,8,centered_event_weighted_directional_ptdf
32210,3,C003-Z001,2,0.9199313160476971,0.005613046163197114,8,centered_event_weighted_directional_ptdf
32461,3,C003-Z001,2,0.9199313160476971,0.0075030203657233075,8,centered_event_weighted_directional_ptdf
32661,3,C003-Z001,2,0.9199313160476971,0.007462749999543486,8,centered_event_weighted_directional_ptdf
32810,3,C003-Z001,2,0.9199313160476971,0.004428776069391384,8,centered_event_weighted_directional_ptdf
33410,3,C003-Z001,2,0.9199313160476971,0.007811472289647327,8,centered_event_weighted_directional_ptdf
34620,3,C003-Z001,2,0.9199313160476971,0.0058110497098238486,8,centered_event_weighted_directional_ptdf
35011,3,C003-Z001,2,0.9199313160476971,0.01998005991519621,8,centered_event_weighted_directional_ptdf
35211,3,C003-Z001,2,0.9199313160476971,0.009307808457520009,8,centered_event_weighted_directional_ptdf
35231,3,C003-Z001,2,0.9199313160476971,0.02131059693545864,8,centered_event_weighted_directional_ptdf
35232,3,C003-Z001,2,0.9199313160476971,0.02131389508338733,8,centered_event_weighted_directional_ptdf
35261,3,C003-Z001,2,0.9199313160476971,0.007083107182243893,8,centered_event_weighted_directional_ptdf
35611,3,C003-Z001,2,0.9199313160476971,0.004780660660529831,8,centered_event_weighted_directional_ptdf
35661,3,C003-Z001,2,0.9199313160476971,0.004780660660529031,8,centered_event_weighted_directional_ptdf
35861,3,C003-Z001,2,0.9199313160476971,0.3553399680128862,8,centered_event_weighted_directional_ptdf
35862,3,C003-Z001,2,0.9199313160476971,0.3553399680129037,8,centered_event_weighted_directional_ptdf
36210,3,C003-Z001,2,0.9199313160476971,0.0034935703086918265,8,centered_event_weighted_directional_ptdf
36411,3,C003-Z001,2,0.9199313160476971,0.007900689328428346,8,centered_event_weighted_directional_ptdf
36671,3,C003-Z002,2,0.9199313160476971,0.5662496463023747,8,centered_event_weighted_directional_ptdf
39420,3,C003-Z001,2,0.9199313160476971,0.00584520469104038,8,centered_event_weighted_directional_ptdf
39444,3,C003-Z001,2,0.9199313160476971,0.003988166659199959,8,centered_event_weighted_directional_ptdf
39610,3,C003-Z001,2,0.9199313160476971,0.005643147086043204,8,centered_event_weighted_directional_ptdf
40061,3,C003-Z001,2,0.9199313160476971,0.00436014789498961,8,centered_event_weighted_directional_ptdf
40461,3,C003-Z001,2,0.9199313160476971,0.04980103257464704,8,centered_event_weighted_directional_ptdf
40462,3,C003-Z001,2,0.9199313160476971,0.04980103257464704,8,centered_event_weighted_directional_ptdf
43619,3,C003-Z001,2,0.9199313160476971,0.005537051739277591,8,centered_event_weighted_directional_ptdf
43844,3,C003-Z001,2,0.9199313160476971,0.004100360453176136,8,centered_event_weighted_directional_ptdf
44661,3,C003-Z001,2,0.9199313160476971,0.009849667737375226,8,centered_event_weighted_directional_ptdf
44662,3,C003-Z001,2,0.9199313160476971,0.009243546716263996,8,centered_event_weighted_directional_ptdf
44731,3,C003-Z001,2,0.9199313160476971,0.009849667737379286,8,centered_event_weighted_directional_ptdf
44732,3,C003-Z001,2,0.9199313160476971,0.00924354671626073,8,centered_event_weighted_directional_ptdf
44733,3,C003-Z001,2,0.9199313160476971,0.009243546716259937,8,centered_event_weighted_directional_ptdf
47210,3,C003-Z001,2,0.9199313160476971,0.005671273171657806,8,centered_event_weighted_directional_ptdf
47261,3,C003-Z001,2,0.9199313160476971,0.005671273171657933,8,centered_event_weighted_directional_ptdf
49662,3,C003-Z001,2,0.9199313160476971,0.016911285593583476,8,centered_event_weighted_directional_ptdf
49861,3,C003-Z001,2,0.9199313160476971,0.08336522651909917,8,centered_event_weighted_directional_ptdf
50019,3,C003-Z001,2,0.9199313160476971,0.003962073914052709,8,centered_event_weighted_directional_ptdf
50619,3,C003-Z001,2,0.9199313160476971,0.007781400204426851,8,centered_event_weighted_directional_ptdf
51319,3,C003-Z001,2,0.9199313160476971,0.009128624792901219,8,centered_event_weighted_directional_ptdf
51410,3,C003-Z001,2,0.9199313160476971,0.005702191451006774,8,centered_event_weighted_directional_ptdf
51911,3,C003-Z001,2,0.9199313160476971,0.2614642733337991,8,centered_event_weighted_directional_ptdf
52219,3,C003-Z001,2,0.9199313160476971,0.004355337743526859,8,centered_event_weighted_directional_ptdf
52610,3,C003-Z001,2,0.9199313160476971,0.005807062218040367,8,centered_event_weighted_directional_ptdf
52661,3,C003-Z001,2,0.9199313160476971,0.005498846124935636,8,centered_event_weighted_directional_ptdf
52861,3,C003-Z001,2,0.9199313160476971,0.005514543297473615,8,centered_event_weighted_directional_ptdf
53061,3,C003-Z001,2,0.9199313160476971,0.003493570308709031,8,centered_event_weighted_directional_ptdf
54622,3,C003-Z001,2,0.9199313160476971,0.010354111448230388,8,centered_event_weighted_directional_ptdf
54630,3,C003-Z001,2,0.9199313160476971,0.1478566101783082,8,centered_event_weighted_directional_ptdf
54640,3,C003-Z001,2,0.9199313160476971,0.010796010120912851,8,centered_event_weighted_directional_ptdf
55061,3,C003-Z001,2,0.9199313160476971,0.007597888313281682,8,centered_event_weighted_directional_ptdf
66094,3,C003-Z001,2,0.9199313160476971,0.026797625607040573,8,centered_event_weighted_directional_ptdf
66096,3,C003-Z001,2,0.9199313160476971,0.004427968724092797,8,centered_event_weighted_directional_ptdf
66121,3,C003-Z001,2,0.9199313160476971,0.013688140802169119,8,centered_event_weighted_directional_ptdf
66122,3,C003-Z001,2,0.9199313160476971,0.013688140802162496,8,centered_event_weighted_directional_ptdf
66123,3,C003-Z001,2,0.9199313160476971,0.013688140802161616,8,centered_event_weighted_directional_ptdf
68090,3,C003-Z001,2,0.9199313160476971,0.0061759610249098994,8,centered_event_weighted_directional_ptdf
70010,3,C003-Z001,2,0.9199313160476971,0.027105852249505583,8,centered_event_weighted_directional_ptdf
70111,3,C003-Z001,2,0.9199313160476971,0.0342716330653848,8,centered_event_weighted_directional_ptdf
70112,3,C003-Z001,2,0.9199313160476971,0.0342716330653827,8,centered_event_weighted_directional_ptdf
70311,3,C003-Z001,2,0.9199313160476971,0.04003112924938223,8,centered_event_weighted_directional_ptdf
70312,3,C003-Z001,2,0.9199313160476971,0.04003112924937893,8,centered_event_weighted_directional_ptdf
70510,3,C003-Z001,2,0.9199313160476971,0.03727290503060292,8,centered_event_weighted_directional_ptdf
70520,3,C003-Z001,2,0.9199313160476971,0.035909184091508596,8,centered_event_weighted_directional_ptdf
71011,3,C003-Z001,2,0.9199313160476971,0.04003112924936872,8,centered_event_weighted_directional_ptdf
71012,3,C003-Z001,2,0.9199313160476971,0.04003112924936866,8,centered_event_weighted_directional_ptdf
71511,3,C003-Z001,2,0.9199313160476971,0.03413358178438718,8,centered_event_weighted_directional_ptdf
71512,3,C003-Z001,2,0.9199313160476971,0.03413358178437449,8,centered_event_weighted_directional_ptdf
72010,3,C003-Z001,2,0.9199313160476971,0.03851132807977337,8,centered_event_weighted_directional_ptdf
72021,3,C003-Z001,2,0.9199313160476971,0.03851132807977331,8,centered_event_weighted_directional_ptdf
72511,3,C003-Z001,2,0.9199313160476971,0.034271633065381765,8,centered_event_weighted_directional_ptdf
72512,3,C003-Z001,2,0.9199313160476971,0.03427163306538151,8,centered_event_weighted_directional_ptdf
