trial_key,scenario,scope,target_label,target_lines,site_count,sites,allocations,model,soc_min_pct,soc_max_pct,round_trip_efficiency_pct,state_of_health_pct,power_mw,nameplate_energy_mwh,usable_energy_mwh,nameplate_duration_hours,usable_duration_hours,solve_ok,error,objective,total_dispatch_down_mwh,dispatch_down_saved_mwh,affected_generator_gain_mwh,total_recovery_fraction,affected_recovery_fraction,target_recovery_fraction,target_recovery_pct,unserved_mwh,target_binding_hours,target_binding_line_hours,target_max_loading_pct,target_mean_max_loading_pct,charge_mwh,discharge_mwh,throughput_mwh,equivalent_full_cycles_nameplate,equivalent_full_cycles_usable,simultaneous_charge_discharge_hours,simultaneous_charge_discharge_mwh,average_absolute_power_mw,average_power_utilisation_pct,active_hours,idle_hours,observed_physical_soc_min_pct,observed_physical_soc_mean_pct,observed_physical_soc_max_pct,unserved_ok,benchmark_available,benchmark_success,headroom_success,success,effective_success_mode,renewable_capacity_mw,peak_load_mw,is_target_endpoint,site,site_pair,recommendation_stage,recommendation_type,recommended_sites,site_allocations,engineering_margin_pct,eol_soh_assumption_pct,architecture_reason
5bc2d20570a2f8668664f52d,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,40.0,200.0,200.0,5.0,5.0,True,,-4032935.633254165,2935.269956371462,725.3203164312845,845.7582590843485,1.2322514268003524,1.0455341875453452,1.0455341875453452,104.55341875453452,0.0,59.0,59.0,100.0,63.98015015410782,1249.6748230077314,1249.6748230077314,2499.349646015463,6.248374115038657,6.248374115038657,0,0.0,14.877081226282517,37.19270306570629,75,93,0.0,27.73000557190075,100.0,True,True,True,False,True,benchmark,,,,,,theoretical,minimum_power,Croaghonagh,1.000000,,,
4c0cd3dcea88a97da56b26f9,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,95.0,142.5,142.5,1.5,1.5,True,,-4020754.4962172126,3070.0956254522885,590.4946473504579,956.6109799541518,1.0031952162813955,1.1825713470491486,1.0031952162813955,100.31952162813955,0.0,63.0,63.0,100.0,64.02044059622968,1071.9444256537442,1071.9444256537442,2143.8888513074885,7.522417022131538,7.522417022131538,0,0.0,12.761243162544575,13.432887539520609,53,115,0.0,22.89136233349615,100.0,True,True,True,False,True,benchmark,,,,,,theoretical,minimum_energy,Croaghonagh,1.000000,,,
38adf5cccefe1416c6b97b5d,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,50.0,150.0,150.0,3.0,3.0,True,,-4019689.6910528312,3073.5975892460096,586.9926835567367,927.9216139197888,0.9972457071008886,1.147105287231532,0.9972457071008886,99.72457071008886,0.0,60.0,60.0,100.0,63.87304992576441,1040.920115326374,1040.920115326374,2081.840230652748,6.939467435509159,6.939467435509159,0,0.0,12.391906134837784,24.78381226967557,61,107,0.0,25.8486909680147,100.0,True,True,True,False,True,benchmark,,,,,,theoretical,balanced,Croaghonagh,1.000000,,,
03ab7de1dda4b9f735700dd5,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,60.0,710.0,568.0,11.833333333333334,9.466666666666667,True,,-4103476.1230796813,2185.838351864077,1474.7519209386692,823.2877478008813,2.5054656785219116,1.017755933527556,1.017755933527556,101.77559335275559,0.0,64.0,64.0,100.0,65.81621165827785,2443.993935563951,2199.594542007556,4643.588477571507,3.2701327306841597,4.0876659133552,0,0.0,27.6404076045923,46.06734600765383,96,72,10.0,32.78260501647104,90.0,True,True,True,False,True,benchmark,,,,,,health_aware,minimum_power,Croaghonagh,1.000000,,,
54b557a66412bb9b3e886a26,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,115.0,172.5,138.0,1.5,1.2,True,,-4012651.1998203746,3061.201308349052,599.3889644536944,979.9410003735902,1.0183058297477374,1.211412134215758,1.0183058297477374,101.83058297477375,0.0,59.0,59.0,100.0,63.85300879161585,1097.8654413275283,988.0788971947752,2085.9443385223035,6.046215473977691,7.557769342472114,0,0.0,12.416335348347044,10.796813346388733,51,117,10.0,29.94425610057587,90.0,True,True,True,False,True,benchmark,,,,,,health_aware,minimum_energy,Croaghonagh,1.000000,,,
570cc5f966a4c772f4cece4b,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,health_aware,10.0,90.0,90.0,100.0,75.0,225.0,180.0,3.0,2.4,True,,-4029286.7738953806,2929.3876104157007,731.2026623870456,918.4102183652867,1.2422449827958388,1.1353472120171497,1.1353472120171497,113.53472120171497,0.0,64.0,64.0,100.0,63.979211406560346,1312.1616551298189,1180.9454896168368,2493.1071447466556,5.540238099437013,6.925297624296266,0,0.0,14.839923480634855,19.78656464084647,61,107,10.0,29.312374097956514,90.0,True,True,True,False,True,benchmark,,,,,,health_aware,balanced,Croaghonagh,1.000000,,,
41d5124f404ed531bcf3f9f8,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.000000,lifetime_eol,10.0,90.0,90.0,80.0,85.0,310.0,198.4,3.6470588235294117,2.3341176470588234,True,,-4036812.2371808263,2870.1997376748823,790.390535127864,850.7038459422474,1.3427996466897199,1.0516479677914954,1.0516479677914954,105.16479677914954,0.0,61.0,61.0,100.0,64.27087841411877,1412.269894945423,1271.0429054508809,2683.312800396304,4.3279238716069415,6.762381049385846,0,0.0,15.972100002358951,18.79070588512818,60,108,10.0,30.889145188172638,89.99999999999999,True,True,True,False,True,benchmark,,,,,,lifetime_aware_eol_verified,recommended_installed_capacity,Croaghonagh,1.000000,10.0,80.0,two-site layout did not materially improve the same-capacity probe result
