trial_key,scenario,scope,target_label,target_lines,site_count,sites,allocations,model,soc_min_pct,soc_max_pct,round_trip_efficiency_pct,state_of_health_pct,power_mw,nameplate_energy_mwh,usable_energy_mwh,nameplate_duration_hours,usable_duration_hours,solve_ok,error,objective,total_dispatch_down_mwh,dispatch_down_saved_mwh,affected_generator_gain_mwh,total_recovery_fraction,affected_recovery_fraction,target_recovery_fraction,target_recovery_pct,unserved_mwh,target_binding_hours,target_binding_line_hours,target_max_loading_pct,target_mean_max_loading_pct,charge_mwh,discharge_mwh,throughput_mwh,equivalent_full_cycles_nameplate,equivalent_full_cycles_usable,simultaneous_charge_discharge_hours,simultaneous_charge_discharge_mwh,average_absolute_power_mw,average_power_utilisation_pct,active_hours,idle_hours,observed_physical_soc_min_pct,observed_physical_soc_mean_pct,observed_physical_soc_max_pct,unserved_ok,benchmark_available,benchmark_success,headroom_success,success,effective_success_mode,renewable_capacity_mw,peak_load_mw,is_target_endpoint,site,site_pair
5bc2d20570a2f8668664f52d,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,40.0,200.0,200.0,5.0,5.0,True,,-4032935.633254165,2935.269956371462,725.3203164312845,845.7582590843485,1.2322514268003524,1.0455341875453452,1.0455341875453452,104.55341875453452,0.0,59.0,59.0,100.0,63.98015015410782,1249.6748230077314,1249.6748230077314,2499.349646015463,6.248374115038657,6.248374115038657,0,0.0,14.877081226282517,37.19270306570629,75,93,0.0,27.73000557190075,100.0,True,True,True,False,True,benchmark,,,,,
38adf5cccefe1416c6b97b5d,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,50.0,150.0,150.0,3.0,3.0,True,,-4019689.6910528312,3073.5975892460096,586.9926835567367,927.9216139197888,0.9972457071008886,1.147105287231532,0.9972457071008886,99.72457071008886,0.0,60.0,60.0,100.0,63.87304992576441,1040.920115326374,1040.920115326374,2081.840230652748,6.939467435509159,6.939467435509159,0,0.0,12.391906134837784,24.78381226967557,61,107,0.0,25.8486909680147,100.0,True,True,True,False,True,benchmark,,,,,
4c0cd3dcea88a97da56b26f9,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,95.0,142.5,142.5,1.5,1.5,True,,-4020754.4962172126,3070.0956254522885,590.4946473504579,956.6109799541518,1.0031952162813955,1.1825713470491486,1.0031952162813955,100.31952162813955,0.0,63.0,63.0,100.0,64.02044059622968,1071.9444256537442,1071.9444256537442,2143.8888513074885,7.522417022131538,7.522417022131538,0,0.0,12.761243162544575,13.432887539520609,53,115,0.0,22.89136233349615,100.0,True,True,True,False,True,benchmark,,,,,
