trial_key,scenario,scope,target_label,target_lines,site_count,sites,allocations,model,soc_min_pct,soc_max_pct,round_trip_efficiency_pct,state_of_health_pct,power_mw,nameplate_energy_mwh,usable_energy_mwh,nameplate_duration_hours,usable_duration_hours,solve_ok,error,objective,total_dispatch_down_mwh,dispatch_down_saved_mwh,affected_generator_gain_mwh,total_recovery_fraction,affected_recovery_fraction,target_recovery_fraction,target_recovery_pct,unserved_mwh,target_binding_hours,target_binding_line_hours,target_max_loading_pct,target_mean_max_loading_pct,charge_mwh,discharge_mwh,throughput_mwh,equivalent_full_cycles_nameplate,equivalent_full_cycles_usable,simultaneous_charge_discharge_hours,simultaneous_charge_discharge_mwh,average_absolute_power_mw,average_power_utilisation_pct,active_hours,idle_hours,observed_physical_soc_min_pct,observed_physical_soc_mean_pct,observed_physical_soc_max_pct,unserved_ok,benchmark_available,benchmark_success,headroom_success,success,effective_success_mode,renewable_capacity_mw,peak_load_mw,is_target_endpoint,site,site_pair
f66dbdf89e294c6d74e4c731,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,60.0,960.0,960.0,16.0,16.0,True,,-4157810.985762205,2003.774867455561,1656.815405347185,1370.780033836898,2.814774522281415,1.6945709646781084,1.6945709646781084,169.45709646781083,0.0,64.0,64.0,100.0,67.00561616523274,2602.8040962925743,2602.8040962925743,5205.608192585149,2.7112542669714315,2.7112542669714315,0,0.0,30.98576305110208,51.64293841850346,106,62,0.0,38.179280966048346,100.0,True,True,True,False,True,benchmark,,,,,
f5a88d1838d9b350f783d0e7,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,60.0,1130.0,1130.0,18.83333333333333,18.83333333333333,True,,-4174557.948923998,2003.774867455561,1656.815405347185,1370.780033836898,2.814774522281415,1.6945709646781084,1.6945709646781084,169.45709646781083,0.0,64.0,64.0,100.0,67.29720218234179,2768.8777727071856,2768.877772707186,5537.755545414371,2.4503343121302525,2.4503343121302525,0,0.0,32.96283062746651,54.93805104577752,111,57,0.0,39.76159157908191,100.0,True,True,True,False,True,benchmark,,,,,
64a7ec93685af6e28a8abc62,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,60.0,1200.0,1200.0,20.0,20.0,True,,-4181452.9489239966,2003.774867455561,1656.815405347185,1370.780033836898,2.814774522281415,1.6945709646781084,1.6945709646781084,169.45709646781083,0.0,64.0,64.0,100.0,67.45934394160258,2838.8777727071856,2838.877772707186,5677.755545414371,2.365731477255988,2.365731477255988,0,0.0,33.79616396079984,56.32693993466639,112,56,0.0,40.8462671161751,100.0,True,True,True,False,True,benchmark,,,,,
ed0a51716a23537998bd6835,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,60.0,1440.0,1440.0,24.0,24.0,True,,-4195797.450986327,2003.774867455561,1656.815405347185,1370.780033836898,2.814774522281415,1.6945709646781084,1.6945709646781084,169.45709646781083,0.0,64.0,64.0,100.0,67.9378592384176,2919.980372063276,2919.980372063276,5839.960744126551,2.027764147266164,2.027764147266164,0,0.0,34.76167109599138,57.93611849331897,113,55,0.0,41.71746337845641,100.0,True,True,True,False,True,benchmark,,,,,
e05df67528916d2d060b2ad5,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,75.0,37.5,37.5,0.5,0.5,True,,-3965525.532369105,3460.0146616262687,200.57561117647765,811.1960603760017,0.3407592169341678,1.002808077621885,0.3407592169341678,34.07592169341678,0.0,56.0,56.0,100.0,62.619283969508665,407.33653957563376,407.33653957563376,814.6730791512675,10.8623077220169,10.8623077220169,0,0.0,4.849244518757545,6.465659358343394,39,129,0.0,24.952787256969632,100.0,True,True,False,False,False,benchmark,,,,,
42a0db2aa8790a6660d75115,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,75.0,75.0,75.0,1.0,1.0,True,,-3987502.90453678,3310.0146616262687,350.57561117647765,940.8423442036074,0.5955951974420488,1.1630780135923835,0.5955951974420488,59.55951974420488,0.0,59.0,59.0,100.0,63.25054447999116,679.864948883855,679.864948883855,1359.72989776771,9.064865985118068,9.064865985118068,0,0.0,8.093630343855418,10.791507125140557,42,126,0.0,23.52049210651124,100.0,True,True,False,False,False,benchmark,,,,,
aa2674838da3c1bc9f8c59fa,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,75.0,112.5,112.5,1.5,1.5,True,,-4007084.366259128,3161.097589246009,499.4926835567371,1089.7594165838673,0.8485913851379587,1.347170676726754,0.8485913851379587,84.85913851379587,0.0,62.0,62.0,100.0,63.73442600064957,926.0651013682592,926.0651013682592,1852.1302027365184,8.23168978994008,8.23168978994008,0,0.0,11.024584540098322,14.69944605346443,54,114,0.0,23.819613351978266,100.0,True,True,False,False,False,benchmark,,,,,
371b6c540ccc7ca048de1a1f,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,75.0,150.0,150.0,2.0,2.0,True,,-4023563.345915768,3048.597589246009,611.9926835567371,1169.4273840121896,1.0397183705188695,1.4456569554049417,1.0397183705188695,103.97183705188696,0.0,64.0,64.0,100.0,63.997651259488045,1105.854386487657,1105.854386487657,2211.708772975314,7.372362576584379,7.372362576584379,0,0.0,13.164933172472107,17.55324422996281,56,112,0.0,23.675633044324567,100.0,True,True,True,False,True,benchmark,,,,,
15629eed800a6496d70c6074,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,75.0,225.0,225.0,3.0,3.0,True,,-4052384.049494338,2823.597589246009,836.9926835567371,1265.7555944460291,1.421972341280691,1.5647387806804984,1.421972341280691,142.1972341280691,0.0,65.0,65.0,100.0,64.42183801757734,1452.2032323159528,1452.2032323159524,2904.406464631905,6.4542365880709,6.4542365880709,0,0.0,17.288133718047057,23.05084495739608,66,102,0.0,25.92837262914723,100.0,True,True,True,False,True,benchmark,,,,,
b798d2a315d2aee06d41744d,WP2033,north-west,5041-17010-2,5041-17010-2,1,Croaghonagh,1.0,theoretical,0.0,100.0,100.0,100.0,75.0,230.0,230.0,3.066666666666667,3.066666666666667,True,,-4054166.549494338,2808.597589246009,851.9926835567371,1275.7555944460291,1.447455939331479,1.5771008732325391,1.447455939331479,144.7455939331479,0.0,65.0,65.0,100.0,64.45658268027607,1477.2032323159528,1477.2032323159528,2954.4064646319057,6.422622749199795,6.422622749199795,0,0.0,17.585752765666104,23.447670354221472,68,100,0.0,25.931137244994964,100.00000000000004,True,True,True,False,True,benchmark,,,,,
