initial_capex_eur,energy_sales_eur,grid_service_eur,energy_purchase_eur,fixed_om_eur,variable_om_eur,replacement_eur,augmentation_eur,inverter_replacement_eur,wind_overhaul_eur,decommission_eur,residual_eur,export_mwh,import_mwh,wind_generated_mwh,battery_charge_mwh,battery_discharge_mwh,net_renewable_gain_proxy_mwh,efc,support_eligible_kw_year,year,net_cashflow_eur,available_battery_mwh,installed_battery_mwh,post_age_available_battery_mwh,replaced_mwh,augmented_mwh,operating_block_hours,annualisation_factor,annual_dispatch_down_mwh,model_dispatch_cost_saving_eur,insurance_component_eur,discount_factor,discounted_cashflow_eur,cumulative_cashflow_eur,cumulative_discounted_cashflow_eur
27197500.000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-27197500.000000004,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-27197500.000000004,-27197500.000000004,-27197500.000000004
0.0,2143973.2552463845,0.0,2382192.5058293166,255493.75,15314.094680331316,0.0,0.0,0.0,0.0,0.0,0.0,30628.189360662636,34031.32151184739,0.0,34031.32151184738,30628.189360662633,15075.197617814667,293.49951208069785,22500.0,1,-509027.0952632632,110.0,110.0,108.04383512237077,0.0,0.0,168.0,52.142857142857146,172395.30588428667,2527210.3583973846,67993.75000000001,0.9345794392523363,-475726.2572553861,-27706527.095263265,-27673226.25725539
0.0,2122297.733777951,0.0,2358108.593086613,255493.75,15159.269526985361,0.0,0.0,0.0,0.0,0.0,0.0,30318.53905397073,33687.26561552304,0.0,33687.265615523036,30318.539053970722,14851.56128520324,290.5322386039823,22099.875365939475,2,-506463.87883564737,108.04383512237077,110.0,106.0985502474895,0.0,0.0,168.0,52.142857142857146,172653.34780652993,2499427.8447691663,67993.75000000001,0.8734387282732116,-442365.16624652577,-28212990.974098913,-28115591.423501916
0.0,2100742.7694955887,0.0,2334158.6327728773,255493.75,15005.30549639706,0.0,0.0,0.0,0.0,0.0,0.0,30010.61099279413,33345.123325326815,0.0,33345.123325326815,30010.61099279412,14629.168796575796,287.5814688197468,21701.97618698649,3,-503914.9187736856,106.0985502474895,110.0,104.1640848618171,0.0,0.0,168.0,52.142857142857146,172909.9545241771,2471799.854835848,67993.75000000001,0.8162978768908519,-411344.67832858564,-28716905.892872598,-28526936.1018305
0.0,2079307.6918717134,0.0,2310341.8798574596,255493.75,14852.197799083657,0.0,0.0,0.0,0.0,0.0,0.0,29704.395598167328,33004.88399796371,0.0,33004.88399796369,29704.395598167313,14408.013233789774,284.64711093602557,21306.290085371682,4,-501380.13578482997,104.1640848618171,110.0,102.24037878838502,0.0,0.0,168.0,52.142857142857146,173165.13401969947,2444325.5291512865,67993.75000000001,0.7628952120475251,-382500.5050059848,-29218286.02865743,-28909436.606836487
0.0,2057991.8341081436,0.0,2286657.5934534934,255493.75,14699.941672201026,0.0,0.0,0.0,0.0,0.0,0.0,29399.883344402053,32666.537049335617,0.0,32666.537049335617,29399.883344402053,14188.087717182056,281.729073671391,20912.80475216966,5,-498859.45101755066,102.24037878838502,110.0,100.32737218492325,0.0,0.0,168.0,52.142857142857146,173418.8942311705,2417004.013049522,67993.75000000001,0.7129861794836683,-355679.8940803236,-29717145.47967498,-29265116.50091681
0.0,2036794.5331153823,0.0,2263105.036794869,255493.75,14548.532379395525,0.0,0.0,0.0,0.0,0.0,0.0,29097.06475879118,32330.07195421242,0.0,32330.07195421229,29097.06475879105,13969.385405351512,278.8272662521139,20521.507946916117,6,-496352.78605888225,100.32737218492325,110.0,98.42500554199883,0.0,0.0,168.0,52.142857142857146,173671.24305251302,2389834.4566183356,67993.75000000001,0.6663422238165123,-330740.81925999717,-30213498.26573386,-29595857.320176806
0.0,2011328.4606604292,0.0,2234809.4007338104,255493.75,14366.631861860196,0.0,0.0,0.0,0.0,0.0,0.0,28733.263723720418,31925.848581911574,0.0,31925.84858191156,28733.263723720393,13758.862461349692,275.3410847795379,20132.38749722703,7,-493341.3219352416,98.42500554199883,110.0,96.53542156447385,0.0,0.0,168.0,52.142857142857146,173922.18833374442,2359125.642480845,67993.75000000001,0.6227497418845909,-307228.1808961745,-30706839.5876691,-29903085.50107298
0.0,1985156.2559681968,0.0,2205729.173297997,255493.75,14179.687542629978,0.0,0.0,0.0,0.0,0.0,0.0,28359.375085259955,31510.416761399956,0.0,31510.416761399956,28359.375085259955,13551.146551094678,271.7582372377372,19745.881683642376,8,-490246.3548724302,96.53542156447385,110.0,94.65897469460215,0.0,0.0,168.0,52.142857142857146,174171.44742605137,2327885.1695783874,67993.75000000001,0.5820091045650382,-285327.8420155771,-31197085.942541532,-30188413.343088556
0.0,1959166.0104133517,0.0,2176851.1226815023,255493.75,13994.042931523936,0.0,0.0,0.0,0.0,0.0,0.0,27988.08586304788,31097.873181164316,0.0,31097.873181164312,27988.085863047872,13344.874760976125,268.2002990169416,19362.063005714077,9,-487172.90519967466,94.65897469460215,110.0,92.7955735982067,0.0,0.0,168.0,52.142857142857146,174418.97357419276,2296861.8923446434,67993.75000000001,0.5439337425841478,-264989.7816108513,-31684258.847741205,-30453403.124699406
